trialCt,rt,pos_x,pos_y
0,0.020033,-0.008750,-0.813333
0,0.040062,-0.008750,-0.813333
0,0.060084,-0.008750,-0.813333
0,0.080108,-0.008750,-0.813333
0,0.100132,-0.008750,-0.813333
0,0.120158,-0.008750,-0.813333
0,0.140188,-0.008750,-0.813333
0,0.160215,-0.008750,-0.813333
0,0.180237,-0.008750,-0.813333
0,0.200260,-0.008750,-0.813333
0,0.220291,-0.008750,-0.813333
0,0.240315,-0.008750,-0.813333
0,0.260343,-0.008750,-0.813333
0,0.280366,-0.008750,-0.813333
0,0.300386,-0.008750,-0.813333
0,0.320411,-0.008750,-0.813333
0,0.340432,-0.008750,-0.813333
0,0.360457,-0.008750,-0.813333
0,0.380479,-0.008750,-0.802222
0,0.400500,-0.008750,-0.773333
0,0.420522,-0.021250,-0.631111
0,0.440544,-0.047500,-0.504444
0,0.460575,-0.088750,-0.368889
0,0.480603,-0.107500,-0.293333
0,0.500627,-0.133750,-0.175556
0,0.520655,-0.142500,-0.111111
0,0.540680,-0.156250,-0.024444
0,0.560703,-0.166250,0.022222
0,0.580727,-0.181250,0.077778
0,0.600756,-0.190000,0.106667
0,0.620783,-0.201250,0.151111
0,0.640804,-0.208750,0.184444
0,0.660833,-0.217500,0.220000
0,0.680853,-0.222500,0.235556
0,0.700878,-0.228750,0.273333
0,0.720900,-0.235000,0.308889
0,0.740919,-0.247500,0.366667
0,0.760942,-0.253750,0.404444
0,0.780965,-0.265000,0.440000
0,0.800988,-0.271250,0.457778
0,0.821013,-0.278750,0.480000
0,0.841031,-0.285000,0.491111
0,0.861053,-0.295000,0.511111
0,0.881131,-0.301250,0.528889
0,0.901154,-0.310000,0.548889
0,0.921188,-0.313750,0.564444
0,0.941208,-0.313750,0.564444
0,0.961225,-0.313750,0.564444
0,0.981240,-0.313750,0.564444
0,1.001268,-0.313750,0.557778
0,1.021295,-0.313750,0.551111
0,1.041319,-0.313750,0.531111
0,1.061342,-0.312500,0.520000
0,1.081369,-0.306250,0.508889
0,1.101391,-0.305000,0.508889
0,1.121415,-0.305000,0.508889
0,1.141444,-0.305000,0.508889
0,1.161470,-0.305000,0.508889
0,1.181501,-0.305000,0.508889
0,1.201532,-0.305000,0.508889
0,1.221551,-0.305000,0.508889
0,1.241579,-0.305000,0.508889
0,1.261601,-0.301250,0.508889
0,1.281621,-0.252500,0.508889
0,1.301645,-0.168750,0.526667
0,1.321663,-0.033750,0.551111
0,1.341682,0.046250,0.551111
0,1.361703,0.155000,0.551111
0,1.381727,0.208750,0.548889
0,1.401747,0.241250,0.548889
0,1.421775,0.243750,0.548889
0,1.441793,0.247500,0.551111
0,1.461822,0.257500,0.551111
0,1.481846,0.275000,0.553333
0,1.501894,0.277500,0.555556
0,1.521929,0.275000,0.557778
0,1.541952,0.261250,0.555556
0,1.561986,0.256250,0.546667
0,1.582022,0.258750,0.542222
0,1.602042,0.278750,0.542222
0,1.622065,0.298750,0.551111
0,1.642113,0.307500,0.555556
0,1.662132,0.307500,0.555556
0,1.682281,0.307500,0.555556
0,1.702325,0.307500,0.553333
1,0.020035,-0.001250,-0.782222
1,0.040063,-0.001250,-0.782222
1,0.060091,-0.001250,-0.782222
1,0.080113,-0.001250,-0.782222
1,0.100134,-0.001250,-0.782222
1,0.120154,-0.001250,-0.782222
1,0.140172,-0.001250,-0.782222
1,0.160192,-0.001250,-0.782222
1,0.180212,-0.001250,-0.782222
1,0.200238,-0.001250,-0.782222
1,0.220263,-0.001250,-0.782222
1,0.240290,-0.001250,-0.782222
1,0.260306,-0.001250,-0.782222
1,0.280328,-0.001250,-0.782222
1,0.300354,-0.001250,-0.782222
1,0.320378,-0.001250,-0.782222
1,0.340406,-0.001250,-0.782222
1,0.360426,-0.001250,-0.771111
1,0.380450,0.001250,-0.744444
1,0.400481,0.020000,-0.662222
1,0.420512,0.037500,-0.577778
1,0.440533,0.042500,-0.393333
1,0.460557,0.027500,-0.260000
1,0.480580,-0.022500,-0.108889
1,0.500604,-0.050000,-0.051111
1,0.520631,-0.101250,0.028889
1,0.540648,-0.125000,0.073333
1,0.560667,-0.151250,0.126667
1,0.580688,-0.157500,0.148889
1,0.600712,-0.160000,0.175556
1,0.620730,-0.160000,0.182222
1,0.640753,-0.160000,0.184444
1,0.660771,-0.160000,0.184444
1,0.680795,-0.160000,0.186667
1,0.700823,-0.160000,0.193333
1,0.720847,-0.161250,0.208889
1,0.740869,-0.161250,0.213333
1,0.760894,-0.160000,0.222222
1,0.780912,-0.158750,0.228889
1,0.800937,-0.156250,0.253333
1,0.820956,-0.157500,0.277778
1,0.840984,-0.173750,0.333333
1,0.861001,-0.191250,0.362222
1,0.881024,-0.216250,0.404444
1,0.901044,-0.233750,0.433333
1,0.921067,-0.252500,0.468889
1,0.941099,-0.258750,0.486667
1,0.961129,-0.262500,0.500000
1,0.981157,-0.266250,0.511111
1,1.001187,-0.275000,0.524444
1,1.021216,-0.281250,0.533333
1,1.041241,-0.286250,0.537778
1,1.061265,-0.286250,0.537778
1,1.081287,-0.286250,0.537778
1,1.101309,-0.286250,0.537778
1,1.121330,-0.286250,0.537778
1,0.020038,-0.030000,-0.722222
1,0.040084,-0.020000,-0.755556
1,0.060421,-0.005000,-0.791111
1,0.080443,0.001250,-0.797778
1,0.100465,0.003750,-0.804444
