trialCt,rt,pos_x,pos_y
0,0.020026,-0.016250,-0.802222
0,0.040055,-0.016250,-0.802222
0,0.060076,-0.016250,-0.802222
0,0.080094,-0.016250,-0.802222
0,0.100117,-0.016250,-0.802222
0,0.120134,-0.016250,-0.802222
0,0.140156,-0.016250,-0.802222
0,0.160182,-0.016250,-0.802222
0,0.180207,-0.016250,-0.802222
0,0.200229,-0.016250,-0.802222
0,0.220247,-0.016250,-0.802222
0,0.240265,-0.016250,-0.802222
0,0.260282,-0.016250,-0.802222
0,0.280298,-0.016250,-0.802222
0,0.300313,-0.016250,-0.802222
0,0.320330,-0.016250,-0.802222
0,0.340352,-0.016250,-0.802222
0,0.360375,-0.016250,-0.802222
0,0.380401,-0.016250,-0.802222
0,0.400429,-0.016250,-0.802222
0,0.420447,-0.016250,-0.802222
0,0.440464,-0.016250,-0.802222
0,0.460485,-0.016250,-0.802222
0,0.480505,-0.016250,-0.802222
0,0.500521,-0.016250,-0.802222
0,0.520538,-0.016250,-0.802222
0,0.540563,-0.016250,-0.802222
0,0.560584,-0.016250,-0.802222
0,0.580599,-0.016250,-0.802222
0,0.600620,-0.016250,-0.802222
0,0.620642,-0.016250,-0.802222
0,0.640664,-0.016250,-0.802222
0,0.660688,-0.016250,-0.802222
0,0.680710,-0.016250,-0.802222
0,0.700725,-0.016250,-0.802222
0,0.720748,-0.016250,-0.802222
0,0.740774,-0.016250,-0.802222
0,0.760797,-0.016250,-0.802222
0,0.780824,-0.016250,-0.802222
0,0.800855,-0.016250,-0.802222
0,0.820881,-0.016250,-0.800000
0,0.840898,-0.016250,-0.800000
0,0.860922,-0.016250,-0.795556
0,0.880951,-0.016250,-0.791111
0,0.900970,-0.016250,-0.786667
0,0.921010,-0.016250,-0.782222
0,0.941044,-0.016250,-0.775556
0,0.961069,-0.017500,-0.771111
0,0.981095,-0.017500,-0.766667
0,1.001117,-0.017500,-0.764444
0,1.021147,-0.017500,-0.760000
0,1.041167,-0.017500,-0.757778
0,1.061196,-0.018750,-0.755556
0,1.081217,-0.018750,-0.753333
0,1.101247,-0.018750,-0.751111
0,1.121267,-0.018750,-0.748889
0,1.141289,-0.018750,-0.742222
0,1.161314,-0.020000,-0.735556
0,1.181336,-0.022500,-0.722222
0,1.201358,-0.025000,-0.708889
0,1.221377,-0.028750,-0.688889
0,1.241399,-0.032500,-0.671111
0,1.261418,-0.041250,-0.642222
0,1.281438,-0.048750,-0.620000
0,1.301461,-0.060000,-0.580000
0,1.321486,-0.068750,-0.551111
0,1.341504,-0.087500,-0.491111
0,1.361523,-0.098750,-0.455556
0,1.381546,-0.115000,-0.397778
0,1.401565,-0.118750,-0.364444
0,1.421593,-0.121250,-0.320000
0,1.441614,-0.122500,-0.288889
0,1.461639,-0.122500,-0.246667
0,1.481663,-0.120000,-0.213333
0,1.501681,-0.116250,-0.155556
0,1.521709,-0.107500,-0.113333
0,1.541727,-0.091250,-0.040000
0,1.561748,-0.075000,0.011111
0,1.581767,-0.036250,0.128889
0,1.601795,-0.003750,0.206667
0,1.621823,0.043750,0.306667
0,1.641850,0.073750,0.360000
0,1.661871,0.103750,0.428889
0,1.681899,0.121250,0.464444
0,1.701924,0.142500,0.511111
0,1.721949,0.153750,0.526667
0,1.741972,0.171250,0.540000
0,1.761993,0.186250,0.540000
0,1.782015,0.210000,0.533333
0,1.802038,0.221250,0.524444
0,1.822069,0.221250,0.524444
0,1.842091,0.221250,0.524444
0,1.862110,0.221250,0.524444
0,1.882141,0.221250,0.524444
0,1.902162,0.221250,0.524444
0,1.922182,0.221250,0.524444
0,1.942203,0.221250,0.524444
0,1.962224,0.221250,0.524444
0,1.982242,0.221250,0.524444
0,2.002263,0.221250,0.524444
0,2.022281,0.221250,0.524444
0,2.042302,0.221250,0.524444
0,2.062318,0.221250,0.524444
0,2.082334,0.221250,0.524444
0,2.102355,0.221250,0.524444
0,2.122383,0.221250,0.522222
0,2.142403,0.223750,0.520000
0,2.162422,0.225000,0.515556
0,2.182450,0.231250,0.508889
0,2.202479,0.235000,0.506667
0,2.222502,0.237500,0.504444
0,2.242519,0.237500,0.504444
0,2.262539,0.240000,0.504444
0,2.282558,0.241250,0.502222
0,2.302585,0.243750,0.502222
0,2.322607,0.246250,0.502222
0,2.342630,0.251250,0.502222
0,2.362648,0.255000,0.502222
0,2.382667,0.258750,0.502222
0,2.402695,0.263750,0.502222
0,2.422713,0.266250,0.502222
0,2.442736,0.266250,0.502222
0,2.462756,0.267500,0.502222
0,2.482776,0.267500,0.502222
0,2.502794,0.268750,0.502222
0,2.522820,0.268750,0.502222
0,2.542839,0.271250,0.502222
0,2.562862,0.272500,0.502222
0,2.582887,0.272500,0.502222
0,2.602904,0.272500,0.502222
0,2.622921,0.273750,0.502222
0,2.642941,0.273750,0.502222
0,2.662969,0.273750,0.502222
0,2.682993,0.273750,0.502222
0,2.703009,0.273750,0.502222
0,2.723027,0.273750,0.502222
0,2.743046,0.273750,0.502222
0,2.763071,0.273750,0.502222
0,2.783087,0.273750,0.502222
0,2.803104,0.273750,0.502222
