trialCt,rt,pos_x,pos_y
0,0.020036,-0.007500,-0.764444
0,0.040062,-0.007500,-0.764444
0,0.060089,-0.007500,-0.764444
0,0.080113,-0.007500,-0.764444
0,0.100131,-0.007500,-0.764444
0,0.120153,-0.007500,-0.764444
0,0.140176,-0.007500,-0.764444
0,0.160193,-0.007500,-0.764444
0,0.180209,-0.007500,-0.764444
0,0.200231,-0.007500,-0.764444
0,0.220252,-0.007500,-0.764444
0,0.240273,-0.007500,-0.764444
0,0.260289,-0.007500,-0.764444
0,0.280306,-0.007500,-0.764444
0,0.300328,-0.007500,-0.764444
0,0.320349,-0.007500,-0.760000
0,0.340367,-0.007500,-0.760000
0,0.360394,-0.007500,-0.757778
0,0.380422,-0.008750,-0.751111
0,0.400451,-0.011250,-0.728889
0,0.420475,-0.015000,-0.720000
0,0.440501,-0.018750,-0.702222
0,0.460530,-0.021250,-0.688889
0,0.480553,-0.021250,-0.648889
0,0.500573,-0.023750,-0.611111
0,0.520593,-0.033750,-0.537778
0,0.540616,-0.042500,-0.484444
0,0.560640,-0.066250,-0.408889
0,0.580660,-0.083750,-0.360000
0,0.600680,-0.110000,-0.306667
0,0.620705,-0.126250,-0.277778
0,0.640723,-0.138750,-0.248889
0,0.660751,-0.142500,-0.231111
0,0.680775,-0.142500,-0.200000
0,0.700794,-0.142500,-0.168889
0,0.720820,-0.146250,-0.135556
0,0.740850,-0.151250,-0.113333
0,0.760878,-0.165000,-0.082222
0,0.780902,-0.178750,-0.057778
0,0.800929,-0.196250,-0.031111
0,0.820954,-0.211250,-0.017778
0,0.840980,-0.238750,0.002222
0,0.861011,-0.256250,0.017778
0,0.881031,-0.275000,0.035556
0,0.901080,-0.288750,0.051111
0,0.921101,-0.308750,0.077778
0,0.941129,-0.325000,0.108889
0,0.961152,-0.335000,0.126667
0,0.981174,-0.341250,0.144444
0,1.001191,-0.343750,0.153333
0,1.021212,-0.342500,0.171111
0,1.041236,-0.331250,0.195556
0,1.061256,-0.301250,0.231111
0,1.081274,-0.278750,0.257778
0,1.101300,-0.252500,0.286667
0,1.121329,-0.240000,0.308889
0,1.141353,-0.230000,0.348889
0,1.161371,-0.230000,0.373333
0,1.181389,-0.230000,0.402222
0,1.201419,-0.236250,0.422222
0,1.221444,-0.246250,0.444444
0,1.241471,-0.253750,0.457778
0,1.261497,-0.262500,0.468889
0,1.281518,-0.267500,0.475556
0,1.301541,-0.270000,0.480000
0,1.321559,-0.272500,0.484444
0,1.341586,-0.276250,0.491111
