trialCt,rt,pos_x,pos_y
0,0.020030,0.000000,-0.806667
0,0.040047,0.000000,-0.806667
0,0.060074,0.000000,-0.806667
0,0.080094,0.000000,-0.806667
0,0.100110,0.000000,-0.806667
0,0.120136,0.000000,-0.806667
0,0.140159,0.000000,-0.806667
0,0.160192,0.000000,-0.806667
0,0.180223,0.000000,-0.806667
0,0.200242,0.000000,-0.806667
0,0.220262,0.000000,-0.806667
0,0.240289,0.000000,-0.806667
0,0.260316,0.000000,-0.806667
0,0.280346,0.000000,-0.806667
0,0.300365,0.000000,-0.806667
0,0.320382,-0.001250,-0.806667
0,0.340409,-0.001250,-0.806667
0,0.360433,-0.001250,-0.806667
0,0.380453,-0.001250,-0.806667
0,0.400476,-0.001250,-0.806667
0,0.420492,-0.001250,-0.806667
0,0.440508,-0.001250,-0.806667
0,0.460534,-0.001250,-0.806667
0,0.480552,-0.001250,-0.806667
0,0.500582,-0.001250,-0.806667
0,0.520606,-0.001250,-0.802222
0,0.540631,-0.001250,-0.793333
0,0.560659,0.000000,-0.784444
0,0.580686,0.002500,-0.768889
0,0.600708,0.002500,-0.757778
0,0.620734,0.005000,-0.726667
0,0.640758,0.005000,-0.693333
0,0.660779,0.005000,-0.617778
0,0.680810,0.002500,-0.540000
0,0.700829,-0.025000,-0.344444
0,0.720850,-0.060000,-0.171111
0,0.740872,-0.132500,0.093333
0,0.760896,-0.182500,0.266667
0,0.780922,-0.232500,0.400000
0,0.800943,-0.252500,0.431111
0,0.820962,-0.266250,0.442222
0,0.840982,-0.272500,0.437778
0,0.861000,-0.273750,0.413333
0,0.881019,-0.273750,0.397778
0,0.901041,-0.273750,0.382222
0,0.921063,-0.273750,0.377778
0,0.941085,-0.273750,0.375556
0,0.961113,-0.276250,0.375556
0,0.981143,-0.277500,0.380000
0,1.001172,-0.281250,0.388889
0,1.021204,-0.291250,0.413333
0,1.041233,-0.300000,0.433333
0,1.061261,-0.308750,0.448889
