trialCt,rt,pos_x,pos_y
0,0.020037,0.017500,-0.784444
0,0.040066,0.017500,-0.784444
0,0.060098,0.017500,-0.784444
0,0.080124,0.017500,-0.784444
0,0.100145,0.017500,-0.784444
0,0.120167,0.017500,-0.784444
0,0.140188,0.017500,-0.784444
0,0.160215,0.017500,-0.784444
0,0.180235,0.017500,-0.784444
0,0.200255,0.017500,-0.784444
0,0.220280,0.017500,-0.784444
0,0.240303,0.017500,-0.784444
0,0.260319,0.017500,-0.784444
0,0.280338,0.017500,-0.784444
0,0.300358,0.017500,-0.784444
0,0.320389,0.017500,-0.784444
0,0.340411,0.017500,-0.784444
0,0.360442,0.017500,-0.784444
0,0.380473,0.017500,-0.784444
0,0.400502,0.017500,-0.784444
0,0.420526,0.017500,-0.784444
0,0.440555,0.017500,-0.784444
0,0.460580,0.017500,-0.784444
0,0.480629,0.017500,-0.784444
0,0.500660,0.017500,-0.784444
0,0.520690,0.017500,-0.784444
0,0.540713,0.017500,-0.784444
0,0.560735,0.017500,-0.784444
0,0.580754,0.017500,-0.784444
0,0.600771,0.017500,-0.780000
0,0.620796,0.017500,-0.773333
0,0.640818,0.018750,-0.748889
0,0.660849,0.018750,-0.731111
0,0.680869,0.018750,-0.695556
0,0.700887,0.020000,-0.668889
0,0.720917,0.020000,-0.633333
0,0.740940,0.020000,-0.611111
0,0.760961,0.018750,-0.575556
0,0.780979,0.015000,-0.553333
0,0.801005,0.001250,-0.504444
0,0.821022,-0.008750,-0.466667
0,0.841041,-0.030000,-0.420000
0,0.861063,-0.048750,-0.386667
0,0.881090,-0.072500,-0.328889
0,0.901114,-0.087500,-0.282222
0,0.921133,-0.112500,-0.191111
0,0.941156,-0.136250,-0.120000
0,0.961184,-0.166250,-0.008889
0,0.981204,-0.177500,0.046667
0,1.001233,-0.200000,0.135556
0,1.021258,-0.211250,0.173333
0,1.041290,-0.218750,0.215556
0,1.061308,-0.218750,0.244444
0,1.081337,-0.222500,0.297778
0,1.101365,-0.223750,0.328889
0,1.121384,-0.225000,0.353333
0,1.141414,-0.225000,0.366667
0,1.161437,-0.226250,0.384444
0,1.181466,-0.228750,0.400000
0,1.201484,-0.237500,0.428889
0,1.221506,-0.246250,0.448889
0,1.241525,-0.267500,0.484444
0,1.261546,-0.276250,0.500000
0,1.281578,-0.283750,0.511111
0,1.301596,-0.288750,0.520000
0,1.321627,-0.293750,0.528889
0,1.341648,-0.296250,0.533333
0,1.361666,-0.296250,0.533333
0,1.381694,-0.296250,0.533333
0,1.401716,-0.296250,0.528889
0,1.421736,-0.296250,0.526667
1,0.020025,-0.008750,-0.784444
1,0.040058,-0.008750,-0.784444
1,0.060097,-0.008750,-0.784444
1,0.080121,-0.008750,-0.784444
1,0.100140,-0.008750,-0.784444
1,0.120168,-0.011250,-0.784444
1,0.140186,-0.011250,-0.784444
1,0.160205,-0.011250,-0.780000
1,0.180230,-0.011250,-0.773333
1,0.200249,-0.011250,-0.768889
1,0.220277,-0.011250,-0.768889
1,0.240305,-0.011250,-0.766667
1,0.260328,-0.011250,-0.766667
1,0.280352,-0.011250,-0.764444
1,0.300381,-0.011250,-0.760000
1,0.320414,-0.011250,-0.757778
1,0.340435,-0.010000,-0.755556
1,0.360464,-0.005000,-0.742222
1,0.380485,0.003750,-0.713333
1,0.400507,0.028750,-0.617778
1,0.420532,0.066250,-0.486667
1,0.440559,0.120000,-0.284444
1,0.460578,0.157500,-0.153333
1,0.480606,0.211250,0.015556
1,0.500628,0.235000,0.124444
1,0.520652,0.252500,0.286667
1,0.540682,0.258750,0.342222
1,0.560705,0.268750,0.393333
1,0.580735,0.268750,0.422222
1,0.600756,0.268750,0.444444
1,0.620785,0.268750,0.448889
1,0.640810,0.275000,0.462222
1,0.660835,0.281250,0.475556
1,0.680856,0.282500,0.495556
1,0.700878,0.282500,0.504444
1,0.720899,0.282500,0.517778
1,0.740930,0.282500,0.520000
1,0.760946,0.282500,0.520000
1,0.780974,0.282500,0.520000
1,0.800992,0.282500,0.520000
2,0.020028,-0.016250,-0.795556
2,0.040050,-0.016250,-0.795556
2,0.060079,-0.016250,-0.795556
2,0.080104,-0.016250,-0.795556
2,0.100128,-0.016250,-0.795556
2,0.120151,-0.016250,-0.795556
2,0.140182,-0.016250,-0.795556
2,0.160208,-0.016250,-0.795556
2,0.180231,-0.016250,-0.795556
2,0.200255,-0.016250,-0.795556
2,0.220280,-0.016250,-0.795556
2,0.240300,-0.016250,-0.795556
2,0.260316,-0.016250,-0.795556
2,0.280334,-0.016250,-0.795556
2,0.300360,-0.016250,-0.795556
2,0.320384,-0.016250,-0.795556
2,0.340404,-0.016250,-0.795556
2,0.360431,-0.016250,-0.795556
2,0.380450,-0.016250,-0.795556
2,0.400465,-0.016250,-0.795556
2,0.420480,-0.016250,-0.795556
2,0.440495,-0.016250,-0.795556
2,0.460519,-0.016250,-0.795556
2,0.480539,-0.016250,-0.791111
2,0.500572,-0.016250,-0.766667
2,0.520591,-0.017500,-0.717778
2,0.540619,-0.017500,-0.684444
2,0.560646,-0.018750,-0.600000
2,0.580664,-0.022500,-0.533333
2,0.600695,-0.033750,-0.355556
2,0.620725,-0.048750,-0.211111
2,0.640745,-0.081250,-0.006667
2,0.660763,-0.093750,0.068889
2,0.680784,-0.115000,0.151111
2,0.700806,-0.125000,0.188889
2,0.720831,-0.140000,0.237778
2,0.740857,-0.150000,0.260000
2,0.760887,-0.163750,0.280000
2,0.780911,-0.166250,0.286667
2,0.800936,-0.171250,0.293333
2,0.820957,-0.176250,0.297778
2,0.840981,-0.185000,0.315556
2,0.861008,-0.197500,0.346667
2,0.881026,-0.222500,0.400000
2,0.901046,-0.233750,0.424444
2,0.921066,-0.247500,0.453333
2,0.941085,-0.253750,0.468889
2,0.961108,-0.265000,0.484444
2,0.981135,-0.267500,0.488889
2,1.001152,-0.267500,0.491111
2,1.021173,-0.267500,0.491111
2,1.041200,-0.267500,0.491111
2,1.061221,-0.267500,0.491111
2,1.081237,-0.267500,0.491111
2,1.101258,-0.267500,0.491111
3,0.020035,-0.012500,-0.775556
3,0.040055,-0.012500,-0.775556
3,0.060074,-0.012500,-0.775556
3,0.080092,-0.012500,-0.775556
3,0.100110,-0.012500,-0.775556
3,0.120133,-0.012500,-0.775556
3,0.140152,-0.012500,-0.775556
3,0.160172,-0.012500,-0.775556
3,0.180193,-0.012500,-0.775556
3,0.200209,-0.012500,-0.775556
3,0.220233,-0.012500,-0.775556
3,0.240255,-0.012500,-0.775556
3,0.260272,-0.012500,-0.775556
3,0.280296,-0.012500,-0.775556
3,0.300315,-0.012500,-0.775556
3,0.320335,-0.012500,-0.775556
3,0.340359,-0.012500,-0.775556
3,0.360377,-0.012500,-0.775556
3,0.380399,-0.012500,-0.775556
3,0.400421,-0.012500,-0.775556
3,0.420443,-0.012500,-0.775556
3,0.440462,-0.012500,-0.775556
3,0.460483,-0.012500,-0.775556
3,0.480501,-0.012500,-0.775556
3,0.500516,-0.012500,-0.775556
3,0.520531,-0.012500,-0.775556
3,0.540546,-0.012500,-0.775556
3,0.560568,-0.012500,-0.775556
3,0.580586,-0.012500,-0.775556
3,0.600605,-0.012500,-0.775556
3,0.620624,-0.011250,-0.775556
3,0.640655,-0.010000,-0.746667
3,0.660680,-0.005000,-0.706667
3,0.680709,0.010000,-0.611111
3,0.700733,0.032500,-0.544444
3,0.720755,0.073750,-0.413333
3,0.740775,0.101250,-0.313333
3,0.760805,0.151250,-0.166667
3,0.780825,0.185000,-0.073333
3,0.800848,0.237500,0.057778
3,0.820873,0.266250,0.115556
3,0.840903,0.298750,0.175556
