trialCt,rt,pos_x,pos_y
0,0.020028,-0.002500,-0.800000
0,0.040049,-0.002500,-0.800000
0,0.060073,-0.002500,-0.800000
0,0.080097,-0.002500,-0.800000
0,0.100120,-0.002500,-0.800000
0,0.120140,-0.002500,-0.800000
0,0.140163,-0.002500,-0.800000
0,0.160183,-0.002500,-0.800000
0,0.180201,-0.002500,-0.800000
0,0.200226,-0.002500,-0.800000
0,0.220248,-0.002500,-0.800000
0,0.240268,-0.001250,-0.797778
0,0.260300,0.013750,-0.764444
0,0.280323,0.033750,-0.717778
0,0.300347,0.083750,-0.575556
0,0.320373,0.127500,-0.420000
0,0.340394,0.192500,-0.182222
0,0.360424,0.231250,-0.028889
0,0.380447,0.271250,0.202222
0,0.400483,0.282500,0.355556
0,0.420503,0.282500,0.513333
0,0.440574,0.280000,0.582222
0,0.460603,0.271250,0.602222
0,0.480628,0.266250,0.606667
0,0.500656,0.265000,0.606667
0,0.520685,0.255000,0.595556
0,0.540741,0.225000,0.580000
0,0.560762,0.123750,0.564444
0,0.580788,0.015000,0.557778
0,0.600831,-0.185000,0.540000
0,0.620853,-0.320000,0.535556
0,0.640875,-0.471250,0.526667
0,0.660906,-0.551250,0.524444
0,0.680933,-0.610000,0.524444
0,0.700955,-0.621250,0.524444
0,0.720986,-0.621250,0.524444
0,0.741015,-0.615000,0.524444
0,0.761044,-0.603750,0.524444
0,0.781066,-0.597500,0.524444
0,0.801090,-0.587500,0.517778
0,0.821107,-0.575000,0.515556
0,0.841136,-0.545000,0.506667
0,0.861163,-0.516250,0.488889
0,0.881189,-0.460000,0.464444
0,0.901211,-0.436250,0.451111
0,0.921235,-0.407500,0.440000
0,0.941253,-0.393750,0.437778
0,0.961284,-0.378750,0.431111
0,0.981308,-0.378750,0.431111
0,1.001334,-0.378750,0.431111
0,1.021365,-0.376250,0.435556
0,1.041394,-0.367500,0.460000
0,1.061424,-0.362500,0.473333
0,1.081444,-0.356250,0.488889
0,1.101471,-0.352500,0.495556
0,1.121492,-0.350000,0.502222
0,1.141512,-0.347500,0.504444
0,1.161536,-0.343750,0.504444
0,1.181564,-0.335000,0.504444
0,1.201593,-0.321250,0.504444
0,1.221618,-0.315000,0.506667
0,1.241645,-0.315000,0.506667
0,1.261668,-0.315000,0.506667
0,1.281691,-0.316250,0.506667
1,0.020033,0.000000,-0.813333
1,0.040054,0.000000,-0.813333
1,0.060081,0.000000,-0.813333
1,0.080108,0.000000,-0.813333
1,0.100135,0.000000,-0.813333
1,0.120154,0.000000,-0.813333
1,0.140170,0.000000,-0.813333
1,0.160199,0.000000,-0.811111
1,0.180222,0.000000,-0.804444
1,0.200241,-0.007500,-0.784444
1,0.220258,-0.025000,-0.757778
1,0.240283,-0.033750,-0.733333
1,0.260300,-0.010000,-0.693333
1,0.280325,0.095000,-0.486667
1,0.300348,0.170000,-0.322222
1,0.320373,0.273750,-0.120000
1,0.340391,0.330000,-0.048889
1,0.360419,0.365000,0.006667
1,0.380443,0.370000,0.024444
1,0.400460,0.363750,0.033333
1,0.420487,0.343750,0.040000
1,0.440504,0.290000,0.060000
1,0.460523,0.257500,0.068889
1,0.480541,0.216250,0.082222
1,0.500565,0.205000,0.086667
1,0.520586,0.192500,0.100000
1,0.540611,0.182500,0.108889
1,0.560633,0.136250,0.135556
1,0.580661,0.068750,0.171111
1,0.600687,-0.062500,0.264444
1,0.620706,-0.137500,0.313333
1,0.640733,-0.205000,0.364444
1,0.660761,-0.243750,0.408889
1,0.680788,-0.285000,0.473333
1,0.700808,-0.296250,0.495556
1,0.720832,-0.302500,0.517778
1,0.740849,-0.303750,0.526667
1,0.760875,-0.307500,0.528889
1,0.780897,-0.307500,0.528889
1,0.800919,-0.308750,0.528889
1,0.820944,-0.308750,0.531111
1,0.840971,-0.308750,0.531111
1,0.860989,-0.308750,0.531111
1,0.881008,-0.307500,0.531111
1,0.901033,-0.306250,0.526667
1,0.921060,-0.305000,0.524444
1,0.941079,-0.303750,0.524444
1,0.961108,-0.302500,0.522222
2,0.020031,-0.006250,-0.802222
2,0.040054,-0.006250,-0.802222
2,0.060075,-0.006250,-0.802222
2,0.080099,-0.006250,-0.802222
2,0.100117,-0.006250,-0.802222
2,0.120141,-0.006250,-0.802222
2,0.140166,-0.006250,-0.802222
2,0.160184,-0.006250,-0.802222
2,0.180205,-0.006250,-0.802222
2,0.200226,-0.006250,-0.802222
2,0.220250,-0.005000,-0.797778
2,0.240272,-0.002500,-0.788889
2,0.260290,0.010000,-0.733333
2,0.280314,0.031250,-0.635556
2,0.300333,0.052500,-0.420000
2,0.320356,0.052500,-0.288889
2,0.340384,0.013750,-0.135556
2,0.360406,-0.013750,-0.080000
2,0.380433,-0.067500,-0.020000
2,0.400450,-0.126250,0.006667
2,0.420478,-0.183750,0.020000
2,0.440506,-0.202500,0.022222
2,0.460552,-0.213750,0.026667
2,0.480579,-0.215000,0.031111
2,0.500608,-0.216250,0.037778
2,0.520630,-0.216250,0.040000
2,0.540651,-0.216250,0.055556
2,0.560677,-0.216250,0.086667
2,0.580702,-0.228750,0.155556
2,0.600719,-0.235000,0.195556
2,0.620741,-0.240000,0.255556
2,0.640765,-0.247500,0.288889
2,0.660793,-0.268750,0.346667
2,0.680812,-0.276250,0.373333
2,0.700840,-0.281250,0.395556
2,0.720863,-0.281250,0.404444
2,0.740885,-0.281250,0.417778
2,0.760909,-0.281250,0.424444
2,0.780927,-0.282500,0.435556
2,0.800950,-0.283750,0.444444
2,0.820968,-0.285000,0.448889
2,0.840990,-0.285000,0.448889
2,0.861017,-0.285000,0.448889
2,0.881040,-0.285000,0.451111
2,0.901063,-0.286250,0.455556
2,0.921088,-0.287500,0.460000
2,0.941117,-0.288750,0.466667
2,0.961141,-0.288750,0.466667
2,0.981165,-0.288750,0.466667
2,1.001192,-0.288750,0.466667
3,0.020032,0.002500,-0.806667
3,0.040063,0.002500,-0.806667
3,0.060087,0.002500,-0.806667
3,0.080108,0.002500,-0.806667
3,0.100134,0.002500,-0.806667
3,0.120161,0.002500,-0.806667
3,0.140181,0.002500,-0.806667
3,0.160206,0.002500,-0.806667
3,0.180244,0.002500,-0.806667
3,0.200267,0.002500,-0.806667
3,0.220289,0.002500,-0.806667
3,0.240313,0.002500,-0.806667
3,0.260334,0.002500,-0.797778
3,0.280360,0.005000,-0.760000
3,0.300381,0.011250,-0.593333
3,0.320400,0.011250,-0.457778
3,0.340427,0.028750,-0.248889
3,0.360453,0.052500,-0.140000
3,0.380481,0.103750,0.048889
3,0.400508,0.132500,0.166667
3,0.420533,0.142500,0.262222
3,0.440557,0.140000,0.304444
3,0.460577,0.118750,0.348889
3,0.480601,0.103750,0.366667
3,0.500622,0.088750,0.373333
3,0.520648,0.086250,0.375556
3,0.540674,0.086250,0.375556
