trialCt,rt,pos_x,pos_y
0,0.020027,-0.011250,-0.788889
0,0.040060,-0.011250,-0.784444
0,0.060091,-0.011250,-0.780000
0,0.080119,-0.011250,-0.775556
0,0.100142,-0.011250,-0.768889
0,0.120170,-0.011250,-0.768889
0,0.140194,-0.011250,-0.768889
0,0.160220,-0.011250,-0.768889
0,0.180248,-0.011250,-0.768889
0,0.200270,-0.011250,-0.768889
0,0.220292,-0.011250,-0.762222
0,0.240316,-0.011250,-0.751111
0,0.260338,-0.012500,-0.728889
0,0.280369,-0.012500,-0.691111
0,0.300390,-0.005000,-0.615556
0,0.320422,0.000000,-0.562222
0,0.340446,0.001250,-0.484444
0,0.360471,0.002500,-0.426667
0,0.380499,0.007500,-0.328889
0,0.400524,0.007500,-0.264444
0,0.420551,0.007500,-0.166667
0,0.440581,0.001250,-0.104444
0,0.460608,-0.017500,-0.004444
0,0.480634,-0.032500,0.053333
0,0.500660,-0.063750,0.133333
0,0.520682,-0.087500,0.184444
0,0.540704,-0.133750,0.235556
0,0.560727,-0.163750,0.251111
0,0.580749,-0.195000,0.260000
0,0.600771,-0.210000,0.262222
0,0.620794,-0.231250,0.262222
0,0.640822,-0.245000,0.262222
0,0.660844,-0.261250,0.275556
0,0.680871,-0.272500,0.302222
0,0.700892,-0.286250,0.366667
0,0.720919,-0.297500,0.402222
0,0.740948,-0.301250,0.431111
0,0.760971,-0.302500,0.440000
0,0.780999,-0.302500,0.446667
0,0.801029,-0.303750,0.453333
0,0.821049,-0.305000,0.473333
0,0.841075,-0.305000,0.486667
0,0.861098,-0.310000,0.504444
0,0.881123,-0.310000,0.513333
0,0.901142,-0.310000,0.515556
0,0.921174,-0.310000,0.515556
0,0.941196,-0.310000,0.515556
0,0.961220,-0.310000,0.515556
0,0.981242,-0.310000,0.515556
0,1.001268,-0.310000,0.515556
0,1.021291,-0.310000,0.515556
0,1.041319,-0.310000,0.515556
0,1.061349,-0.310000,0.515556
0,1.081378,-0.308750,0.513333
0,1.101406,-0.305000,0.508889
0,1.121426,-0.303750,0.506667
0,1.141457,-0.301250,0.500000
0,1.161481,-0.297500,0.495556
0,1.181508,-0.295000,0.491111
0,1.201531,-0.295000,0.491111
0,1.221553,-0.295000,0.491111
0,1.241580,-0.295000,0.491111
0,1.261604,-0.295000,0.491111
1,0.020045,0.001250,-0.780000
1,0.040079,0.008750,-0.771111
1,0.060104,0.015000,-0.762222
1,0.080133,0.018750,-0.753333
1,0.100163,0.020000,-0.748889
1,0.120192,0.020000,-0.744444
1,0.140221,0.020000,-0.744444
1,0.160244,0.020000,-0.742222
1,0.180269,0.020000,-0.742222
1,0.200291,0.020000,-0.742222
1,0.220325,0.021250,-0.740000
1,0.240344,0.032500,-0.695556
1,0.260377,0.043750,-0.648889
1,0.280409,0.051250,-0.557778
1,0.300433,0.053750,-0.500000
1,0.320461,0.078750,-0.393333
1,0.340505,0.102500,-0.315556
1,0.360530,0.151250,-0.202222
1,0.380555,0.191250,-0.128889
1,0.400585,0.237500,-0.053333
1,0.420615,0.256250,-0.006667
1,0.440649,0.272500,0.053333
1,0.460685,0.273750,0.108889
1,0.480718,0.273750,0.122222
1,0.500756,0.275000,0.128889
1,0.520783,0.275000,0.133333
1,0.540806,0.276250,0.148889
1,0.560829,0.276250,0.164444
1,0.581068,0.272500,0.200000
1,0.601095,0.263750,0.224444
1,0.621119,0.257500,0.246667
1,0.641144,0.257500,0.260000
1,0.661165,0.257500,0.268889
1,0.681193,0.257500,0.291111
1,0.701215,0.260000,0.342222
1,0.721249,0.266250,0.393333
1,0.741274,0.277500,0.477778
1,0.761307,0.281250,0.537778
1,0.781337,0.286250,0.571111
1,0.801366,0.286250,0.571111
1,0.821394,0.286250,0.571111
1,0.841421,0.286250,0.566667
