trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.269424,1,1.041323,0.315000,0.535556,0.000000,0.000000,0.000000,51
1,0.267385,1,1.061460,-0.330000,0.504444,0.000000,0.000000,0.000000,49
2,0.279409,1,1.061251,-0.266250,0.497778,0.000000,0.000000,0.000000,57
3,0.285424,1,1.401709,-0.283750,0.544444,0.000000,0.000000,0.000000,42
4,0.245413,1,1.001245,0.281250,0.484444,0.000000,0.000000,0.000000,55
5,0.121395,-1,1.021745,-0.317500,0.580000,0.000000,0.000000,0.000000,52
6,0.335423,1,0.961178,-0.300000,0.471111,0.000000,0.000000,0.000000,54
7,0.317313,1,1.282012,0.255000,0.508889,0.000000,0.000000,0.000000,1
8,0.209420,1,1.021468,-0.336250,0.515556,0.000000,0.000000,0.000000,49
9,0.425412,0,1.001733,-0.303750,0.460000,0.861359,0.275000,0.548889,55
10,0.277392,1,1.021201,0.306250,0.528889,0.000000,0.000000,0.000000,54
11,0.299424,1,1.742053,-0.262500,0.491111,0.000000,0.000000,0.000000,51
12,0.533104,1,1.161876,-0.306250,0.506667,0.000000,0.000000,0.000000,52
13,0.189420,-1,1.041379,0.248750,0.522222,0.000000,0.000000,0.000000,59
14,0.365359,1,1.241836,-0.313750,0.468889,0.000000,0.000000,0.000000,49
15,0.635384,1,1.201564,0.287500,0.500000,0.000000,0.000000,0.000000,51
16,0.291413,1,1.101336,-0.310000,0.517778,0.000000,0.000000,0.000000,53
17,0.467384,1,1.301727,-0.296250,0.508889,0.000000,0.000000,0.000000,52
18,0.411385,1,1.281438,-0.278750,0.462222,0.000000,0.000000,0.000000,53
19,0.091420,1,1.221430,0.302500,0.453333,0.000000,0.000000,0.000000,50
20,0.239377,1,1.141452,0.321250,0.506667,0.000000,0.000000,0.000000,50
21,0.255404,0,1.141384,-0.261250,0.511111,0.721366,0.308750,0.504444,56
22,0.301357,1,1.121587,0.271250,0.524444,0.000000,0.000000,0.000000,56
23,0.309354,1,0.921166,0.322500,0.493333,0.000000,0.000000,0.000000,51
24,0.197385,1,1.121398,-0.307500,0.528889,0.000000,0.000000,0.000000,50
25,0.317385,0,1.762210,0.323750,0.495556,0.180330,-0.273750,0.502222,43
26,0.215373,1,1.341918,-0.305000,0.531111,0.000000,0.000000,0.000000,50
27,0.213375,1,0.881408,-0.327500,0.508889,0.000000,0.000000,0.000000,53
28,0.225366,1,1.882453,-0.291250,0.493333,0.000000,0.000000,0.000000,46
29,0.333351,1,1.181686,0.287500,0.504444,0.000000,0.000000,0.000000,54
30,0.381464,1,1.301833,0.322500,0.506667,0.000000,0.000000,0.000000,49
31,0.333363,1,1.742008,0.272500,0.480000,0.000000,0.000000,0.000000,1
32,0.699329,1,1.401576,-0.310000,0.531111,0.000000,0.000000,0.000000,49
33,0.615339,1,1.261968,0.310000,0.546667,0.000000,0.000000,0.000000,51
34,1.191360,1,1.782152,-0.273750,0.515556,0.000000,0.000000,0.000000,1
35,0.381317,1,1.141360,-0.336250,0.520000,0.000000,0.000000,0.000000,48
36,0.371046,1,0.981144,0.313750,0.528889,0.000000,0.000000,0.000000,53
37,0.261448,1,1.101321,-0.265000,0.502222,0.000000,0.000000,0.000000,57
38,0.275265,1,0.941184,-0.293750,0.506667,0.000000,0.000000,0.000000,54
39,0.422116,1,1.081494,-0.317500,0.502222,0.000000,0.000000,0.000000,50
40,0.061496,1,1.081811,0.281250,0.475556,0.000000,0.000000,0.000000,55
41,0.297215,1,1.421869,0.302500,0.517778,0.000000,0.000000,0.000000,51
42,0.251445,0,1.261591,0.300000,0.500000,0.420628,-0.325000,0.546667,50
