trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.539083,1,1.441826,0.292500,0.497778,0.000000,0.000000,0.000000,50
1,0.419062,1,1.282110,-0.303750,0.524444,0.000000,0.000000,0.000000,50
2,0.724957,1,1.061232,0.295000,0.504444,0.000000,0.000000,0.000000,55
3,0.709126,1,1.081298,-0.298750,0.511111,0.000000,0.000000,0.000000,54
4,0.238972,1,0.901105,0.296250,0.480000,0.000000,0.000000,0.000000,54
5,0.279060,1,0.981959,0.306250,0.477778,0.000000,0.000000,0.000000,54
6,0.226888,1,0.961223,-0.292500,0.477778,0.000000,0.000000,0.000000,53
7,0.436918,1,1.041239,0.297500,0.504444,0.000000,0.000000,0.000000,53
8,0.416826,1,0.981170,-0.291250,0.493333,0.000000,0.000000,0.000000,55
9,0.279081,1,1.041447,0.307500,0.524444,0.000000,0.000000,0.000000,52
10,0.146839,1,1.001225,0.311250,0.473333,0.000000,0.000000,0.000000,51
11,0.294878,1,1.161322,-0.280000,0.471111,0.000000,0.000000,0.000000,54
12,0.424833,1,1.441683,0.288750,0.528889,0.000000,0.000000,0.000000,1
13,0.556651,1,1.141936,0.301250,0.453333,0.000000,0.000000,0.000000,51
14,0.826855,0,0.921166,-0.301250,0.511111,0.901077,0.288750,0.540000,55
15,0.499561,1,0.881069,-0.292500,0.513333,0.000000,0.000000,0.000000,56
16,0.579431,1,1.261728,-0.283750,0.497778,0.000000,0.000000,0.000000,38
17,0.532754,1,1.161414,0.277500,0.473333,0.000000,0.000000,0.000000,53
18,0.686668,0,1.201547,0.315000,0.486667,0.200302,-0.283750,0.528889,49
19,0.466860,1,1.181450,-0.298750,0.475556,0.000000,0.000000,0.000000,52
20,0.518890,1,0.921086,-0.303750,0.502222,0.000000,0.000000,0.000000,54
21,0.374868,1,1.261574,0.285000,0.486667,0.000000,0.000000,0.000000,55
22,0.856810,1,0.941149,0.283750,0.506667,0.000000,0.000000,0.000000,56
23,0.520767,1,1.021662,0.302500,0.511111,0.000000,0.000000,0.000000,54
24,0.380802,-1,0.901119,-0.270000,0.544444,0.000000,0.000000,0.000000,58
25,1.094785,1,1.021194,0.296250,0.506667,0.000000,0.000000,0.000000,54
26,1.164777,1,0.921152,-0.295000,0.515556,0.000000,0.000000,0.000000,55
27,0.402828,1,0.740946,0.312500,0.500000,0.000000,0.000000,0.000000,56
28,0.302883,-1,0.921143,0.275000,0.571111,0.000000,0.000000,0.000000,58
29,0.648954,1,1.241492,0.276250,0.475556,0.000000,0.000000,0.000000,54
30,0.858937,1,1.281572,0.283750,0.506667,0.000000,0.000000,0.000000,54
31,0.696839,1,1.081344,-0.276250,0.488889,0.000000,0.000000,0.000000,54
32,0.458788,1,1.081346,0.296250,0.466667,0.000000,0.000000,0.000000,54
33,0.586794,1,1.141339,-0.301250,0.517778,0.000000,0.000000,0.000000,52
34,0.514750,1,0.921123,-0.277500,0.491111,0.000000,0.000000,0.000000,55
35,0.646768,1,1.161476,0.288750,0.486667,0.000000,0.000000,0.000000,54
36,0.778921,1,1.041510,0.273750,0.491111,0.000000,0.000000,0.000000,57
37,0.494770,1,1.081338,0.280000,0.486667,0.000000,0.000000,0.000000,56
38,0.878797,1,1.041280,-0.268750,0.526667,0.000000,0.000000,0.000000,57
