trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.307461,1,1.983249,-0.283750,0.482222,0.000000,0.000000,0.000000,1
1,0.356198,1,1.622264,0.273750,0.491111,0.000000,0.000000,0.000000,1
2,0.422869,-1,1.201702,-0.300000,0.437778,0.000000,0.000000,0.000000,1
3,0.535617,0,2.343364,0.285000,0.482222,0.901240,-0.311250,0.486667,1
4,0.575216,1,1.281652,0.313750,0.517778,0.000000,0.000000,0.000000,45
5,0.576896,1,1.141481,-0.287500,0.464444,0.000000,0.000000,0.000000,53
6,0.472407,1,1.181876,0.313750,0.524444,0.000000,0.000000,0.000000,13
7,0.365334,1,0.921765,-0.302500,0.493333,0.000000,0.000000,0.000000,50
8,0.400088,-1,1.101372,-0.353750,0.524444,0.000000,0.000000,0.000000,48
9,0.342689,1,1.402068,-0.303750,0.517778,0.000000,0.000000,0.000000,51
10,0.391445,1,1.021321,-0.296250,0.480000,0.000000,0.000000,0.000000,54
11,0.449224,1,1.001274,-0.267500,0.482222,0.000000,0.000000,0.000000,55
12,0.736954,1,1.061450,0.268750,0.480000,0.000000,0.000000,0.000000,57
13,0.210697,1,1.201522,0.307500,0.488889,0.000000,0.000000,0.000000,51
14,0.183437,1,1.181797,0.296250,0.484444,0.000000,0.000000,0.000000,52
15,0.253158,1,1.543046,-0.325000,0.495556,0.000000,0.000000,0.000000,1
16,0.384841,1,1.241565,-0.312500,0.524444,0.000000,0.000000,0.000000,22
17,0.146561,0,1.502043,0.315000,0.495556,0.420544,-0.335000,0.533333,1
18,0.363297,1,0.921301,-0.306250,0.515556,0.000000,0.000000,0.000000,55
19,0.382102,1,1.041911,-0.316250,0.480000,0.000000,0.000000,0.000000,50
20,0.149752,0,1.381814,0.295000,0.520000,0.260340,-0.292500,0.531111,1
21,0.404506,1,2.302958,-0.282500,0.502222,0.000000,0.000000,0.000000,1
22,0.242183,1,1.662761,-0.340000,0.513333,0.000000,0.000000,0.000000,1
23,0.146856,1,1.202355,0.296250,0.504444,0.000000,0.000000,0.000000,51
24,0.091550,1,1.021323,-0.301250,0.531111,0.000000,0.000000,0.000000,52
25,0.289382,1,1.662975,0.290000,0.493333,0.000000,0.000000,0.000000,1
26,0.178164,1,0.981711,0.315000,0.493333,0.000000,0.000000,0.000000,52
27,0.010795,1,0.961305,0.301250,0.517778,0.000000,0.000000,0.000000,54
28,0.328556,1,1.201583,0.298750,0.508889,0.000000,0.000000,0.000000,53
29,0.313237,1,1.562840,-0.318750,0.491111,0.000000,0.000000,0.000000,1
30,0.009991,1,1.221605,-0.306250,0.504444,0.000000,0.000000,0.000000,22
31,0.147739,1,1.161518,-0.321250,0.533333,0.000000,0.000000,0.000000,50
32,0.414461,1,1.322605,0.290000,0.475556,0.000000,0.000000,0.000000,52
33,0.243251,1,1.002179,-0.313750,0.484444,0.000000,0.000000,0.000000,20
34,0.280987,1,1.221655,0.271250,0.506667,0.000000,0.000000,0.000000,56
35,0.207659,0,1.642175,-0.298750,0.500000,0.640847,0.296250,0.506667,1
36,0.344369,0,1.702200,0.288750,0.491111,0.020071,-0.317500,0.511111,1
37,0.302095,1,1.762202,0.323750,0.491111,0.000000,0.000000,0.000000,1
38,0.281753,0,1.222138,-0.305000,0.495556,0.180399,0.273750,0.500000,30
39,0.240490,0,1.181562,-0.307500,0.504444,0.280382,0.298750,0.520000,1
40,0.187222,1,1.181523,0.281250,0.513333,0.000000,0.000000,0.000000,55
41,0.172937,1,1.241906,0.306250,0.471111,0.000000,0.000000,0.000000,49
42,0.340658,1,1.181627,-0.310000,0.500000,0.000000,0.000000,0.000000,40
43,0.356407,1,1.121464,0.296250,0.515556,0.000000,0.000000,0.000000,26
44,0.281180,1,1.541998,0.322500,0.511111,0.000000,0.000000,0.000000,48
45,0.165844,1,1.061469,-0.295000,0.506667,0.000000,0.000000,0.000000,54
46,0.186582,0,1.041429,0.296250,0.517778,0.180277,-0.348750,0.468889,25
47,0.138306,1,1.161573,0.276250,0.504444,0.000000,0.000000,0.000000,50
48,0.080066,1,1.301734,-0.315000,0.515556,0.000000,0.000000,0.000000,48
49,0.061780,1,0.961151,-0.317500,0.513333,0.000000,0.000000,0.000000,52
50,0.209514,1,0.921408,0.292500,0.506667,0.000000,0.000000,0.000000,37
51,0.236322,1,1.241700,0.291250,0.520000,0.000000,0.000000,0.000000,1
52,0.132642,1,1.502023,0.276250,0.533333,0.000000,0.000000,0.000000,1
53,0.212774,1,0.961174,-0.300000,0.466667,0.000000,0.000000,0.000000,53
54,0.058476,1,1.041474,-0.312500,0.480000,0.000000,0.000000,0.000000,0
55,0.364358,1,1.241678,-0.308750,0.484444,0.000000,0.000000,0.000000,1
56,0.000216,1,1.001403,0.300000,0.497778,0.000000,0.000000,0.000000,52
57,0.129723,1,1.321737,-0.297500,0.508889,0.000000,0.000000,0.000000,1
58,0.226439,1,1.241605,0.296250,0.495556,0.000000,0.000000,0.000000,1
59,0.183258,1,1.001443,0.322500,0.502222,0.000000,0.000000,0.000000,29
60,0.249978,1,2.744061,-0.281250,0.500000,0.000000,0.000000,0.000000,1
61,0.255592,1,1.502007,-0.305000,0.502222,0.000000,0.000000,0.000000,1
62,0.136324,1,1.381762,0.273750,0.493333,0.000000,0.000000,0.000000,1
63,0.104105,1,0.801072,-0.312500,0.526667,0.000000,0.000000,0.000000,56
64,0.245825,1,0.781013,-0.292500,0.493333,0.000000,0.000000,0.000000,57
65,0.479599,1,1.041360,0.292500,0.504444,0.000000,0.000000,0.000000,33
66,0.247412,1,0.901152,0.337500,0.502222,0.000000,0.000000,0.000000,51
67,0.091070,1,0.821081,0.320000,0.491111,0.000000,0.000000,0.000000,52
68,0.264844,1,1.201585,-0.291250,0.473333,0.000000,0.000000,0.000000,11
69,0.304562,1,0.921242,-0.310000,0.480000,0.000000,0.000000,0.000000,53
70,0.051347,1,0.921265,0.265000,0.482222,0.000000,0.000000,0.000000,59
71,0.013006,1,0.841200,0.278750,0.504444,0.000000,0.000000,0.000000,49
72,0.169833,1,1.081420,-0.296250,0.484444,0.000000,0.000000,0.000000,11
73,0.111570,1,1.181541,0.290000,0.497778,0.000000,0.000000,0.000000,8
74,0.224355,0,1.562049,0.290000,0.515556,0.240319,-0.291250,0.502222,1
75,0.195048,1,1.101480,0.282500,0.502222,0.000000,0.000000,0.000000,1
76,0.000204,1,0.881087,0.322500,0.513333,0.000000,0.000000,0.000000,55
77,0.165522,1,1.121456,0.297500,0.457778,0.000000,0.000000,0.000000,31
78,0.038263,1,0.901214,0.302500,0.511111,0.000000,0.000000,0.000000,53
79,0.435035,1,1.061428,0.290000,0.511111,0.000000,0.000000,0.000000,44
80,0.181771,0,0.961248,-0.307500,0.502222,0.380514,0.310000,0.495556,24
81,0.014494,1,0.941309,0.322500,0.528889,0.000000,0.000000,0.000000,53
82,0.400340,1,0.660865,0.323750,0.506667,0.000000,0.000000,0.000000,57
83,0.114047,1,0.901178,-0.282500,0.484444,0.000000,0.000000,0.000000,42
84,0.000215,1,1.421817,0.277500,0.480000,0.000000,0.000000,0.000000,1
85,0.402486,1,0.781046,0.317500,0.517778,0.000000,0.000000,0.000000,53
86,0.870304,1,0.941328,0.313750,0.511111,0.000000,0.000000,0.000000,55
87,0.448943,1,0.720962,0.323750,0.508889,0.000000,0.000000,0.000000,53
88,0.000732,1,1.121431,-0.275000,0.493333,0.000000,0.000000,0.000000,1
89,0.000241,1,0.981343,-0.327500,0.491111,0.000000,0.000000,0.000000,43
90,0.449881,1,0.881247,0.272500,0.480000,0.000000,0.000000,0.000000,58
91,0.000208,1,0.640902,-0.300000,0.508889,0.000000,0.000000,0.000000,67
92,0.016795,1,0.901167,0.290000,0.506667,0.000000,0.000000,0.000000,56
93,0.108575,1,2.202967,0.281250,0.502222,0.000000,0.000000,0.000000,1
