trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.743446,1,2.303832,0.290000,0.488889,0.000000,0.000000,0.000000,1
1,0.239516,0,2.123510,-0.283750,0.495556,0.681474,0.305000,0.502222,44
2,0.411475,1,0.881901,0.291250,0.484444,0.000000,0.000000,0.000000,56
3,0.263507,1,1.141357,0.321250,0.531111,0.000000,0.000000,0.000000,50
4,0.289458,1,1.441783,0.277500,0.504444,0.000000,0.000000,0.000000,1
5,0.617464,1,1.061332,0.297500,0.486667,0.000000,0.000000,0.000000,54
6,0.481446,1,1.241615,-0.257500,0.497778,0.000000,0.000000,0.000000,10
7,0.511447,1,0.981215,-0.310000,0.506667,0.000000,0.000000,0.000000,53
8,0.931438,1,1.201457,0.290000,0.473333,0.000000,0.000000,0.000000,52
9,0.547475,1,0.901138,-0.297500,0.491111,0.000000,0.000000,0.000000,54
10,0.487495,1,0.801024,-0.312500,0.513333,0.000000,0.000000,0.000000,54
11,0.463443,1,0.921195,0.280000,0.508889,0.000000,0.000000,0.000000,57
12,0.587443,1,0.720899,-0.301250,0.502222,0.000000,0.000000,0.000000,55
13,0.631451,1,0.921218,-0.318750,0.497778,0.000000,0.000000,0.000000,52
14,0.553430,1,0.700921,0.292500,0.504444,0.000000,0.000000,0.000000,58
15,0.495559,1,0.701598,-0.318750,0.502222,0.000000,0.000000,0.000000,54
16,0.543417,1,0.901090,-0.286250,0.495556,0.000000,0.000000,0.000000,56
17,0.421407,1,0.881124,-0.298750,0.493333,0.000000,0.000000,0.000000,55
18,0.575554,1,0.801975,-0.280000,0.508889,0.000000,0.000000,0.000000,52
19,0.713404,1,0.921169,0.287500,0.488889,0.000000,0.000000,0.000000,56
20,0.625541,1,0.981139,0.291250,0.455556,0.000000,0.000000,0.000000,54
21,0.497414,1,0.800970,-0.317500,0.511111,0.000000,0.000000,0.000000,53
22,0.623441,1,1.121353,0.291250,0.491111,0.000000,0.000000,0.000000,54
23,0.497311,1,1.041291,-0.293750,0.531111,0.000000,0.000000,0.000000,54
24,0.453407,0,0.801047,-0.303750,0.486667,1.081320,0.287500,0.524444,55
25,0.657402,1,1.101366,0.310000,0.495556,0.000000,0.000000,0.000000,51
26,0.507404,1,1.021302,-0.328750,0.484444,0.000000,0.000000,0.000000,49
27,0.451419,1,0.941242,-0.302500,0.526667,0.000000,0.000000,0.000000,54
28,0.469266,1,0.801955,0.270000,0.488889,0.000000,0.000000,0.000000,59
29,0.269389,1,0.901074,0.293750,0.495556,0.000000,0.000000,0.000000,56
30,0.459362,1,2.022750,-0.301250,0.506667,0.000000,0.000000,0.000000,20
31,0.555381,1,0.881329,0.288750,0.493333,0.000000,0.000000,0.000000,56
32,0.717396,1,0.801028,0.307500,0.466667,0.000000,0.000000,0.000000,54
33,0.469390,1,1.742361,0.301250,0.531111,0.000000,0.000000,0.000000,47
34,0.687394,1,1.542456,-0.291250,0.502222,0.000000,0.000000,0.000000,49
35,0.399416,1,1.201532,0.295000,0.473333,0.000000,0.000000,0.000000,51
36,0.433401,1,0.881135,-0.278750,0.477778,0.000000,0.000000,0.000000,56
37,0.275593,1,1.621978,-0.300000,0.488889,0.000000,0.000000,0.000000,46
38,0.463399,1,0.881051,0.318750,0.497778,0.000000,0.000000,0.000000,52
39,0.413384,1,1.001182,-0.295000,0.517778,0.000000,0.000000,0.000000,55
40,0.481381,1,0.781022,0.286250,0.453333,0.000000,0.000000,0.000000,56
41,0.789401,0,1.041262,0.298750,0.497778,0.901287,-0.280000,0.486667,54
42,1.351423,1,2.102838,-0.291250,0.526667,0.000000,0.000000,0.000000,1
43,0.841331,1,1.021208,-0.298750,0.542222,0.000000,0.000000,0.000000,56
44,0.553509,1,1.061295,0.288750,0.504444,0.000000,0.000000,0.000000,55
45,0.505363,1,0.761021,-0.311250,0.488889,0.000000,0.000000,0.000000,55
46,0.589416,0,3.000007,0.275000,0.526667,2.143345,0.296250,0.471111,1
47,0.805366,1,1.141429,-0.301250,0.486667,0.000000,0.000000,0.000000,52
48,0.587327,1,0.921242,-0.291250,0.500000,0.000000,0.000000,0.000000,55
49,0.475412,1,0.781019,-0.312500,0.540000,0.000000,0.000000,0.000000,56
50,0.389355,1,0.881048,0.281250,0.486667,0.000000,0.000000,0.000000,57
51,0.505388,1,0.841055,-0.298750,0.546667,0.000000,0.000000,0.000000,57
52,0.461405,1,0.780969,-0.297500,0.480000,0.000000,0.000000,0.000000,57
53,0.583504,1,1.281633,0.292500,0.500000,0.000000,0.000000,0.000000,1
54,0.627371,1,1.021244,-0.307500,0.508889,0.000000,0.000000,0.000000,53
55,0.501373,1,0.841088,-0.323750,0.466667,0.000000,0.000000,0.000000,52
56,0.927348,1,1.281683,-0.326250,0.477778,0.000000,0.000000,0.000000,47
57,0.477364,1,0.801040,0.291250,0.546667,0.000000,0.000000,0.000000,59
58,0.567383,1,0.881119,-0.291250,0.537778,0.000000,0.000000,0.000000,56
59,0.329241,1,1.061334,-0.331250,0.533333,0.000000,0.000000,0.000000,51
60,0.577328,1,1.021295,0.278750,0.466667,0.000000,0.000000,0.000000,56
