trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.235629,-1,0.841559,0.267500,0.544444,0.000000,0.000000,0.000000,45
1,0.355553,1,0.801390,-0.307500,0.504444,0.000000,0.000000,0.000000,55
2,0.463561,1,0.721455,-0.288750,0.488889,0.000000,0.000000,0.000000,59
3,0.289565,0,0.861049,-0.295000,0.497778,1.823395,-0.001250,-0.808889,57
4,0.421561,1,0.660914,-0.280000,0.513333,0.000000,0.000000,0.000000,61
5,0.611572,-1,0.961312,0.333750,0.553333,0.000000,0.000000,0.000000,51
6,0.539453,1,0.941602,0.282500,0.542222,0.000000,0.000000,0.000000,56
7,0.895580,1,0.761171,-0.295000,0.477778,0.000000,0.000000,0.000000,56
8,0.701405,1,0.781077,-0.301250,0.500000,0.000000,0.000000,0.000000,50
9,0.633533,-1,1.001736,-0.351250,0.511111,0.000000,0.000000,0.000000,1
10,0.245563,-1,0.921903,0.221250,0.553333,0.000000,0.000000,0.000000,7
11,0.693242,-1,0.941957,0.318750,0.424444,0.000000,0.000000,0.000000,49
12,0.759537,1,0.641154,-0.311250,0.466667,0.000000,0.000000,0.000000,55
13,0.607505,1,0.821059,0.288750,0.493333,0.000000,0.000000,0.000000,58
14,0.467502,1,0.780989,-0.287500,0.508889,0.000000,0.000000,0.000000,58
15,0.965581,1,0.801920,-0.275000,0.517778,0.000000,0.000000,0.000000,60
16,0.493547,0,0.861221,0.281250,0.473333,2.163164,-0.003750,-0.735556,56
17,0.585572,1,0.801270,0.291250,0.546667,0.000000,0.000000,0.000000,58
18,0.707415,1,1.061842,0.311250,0.526667,0.000000,0.000000,0.000000,18
19,0.617566,1,0.760931,0.326250,0.542222,0.000000,0.000000,0.000000,56
20,0.529582,1,1.202323,0.308750,0.533333,0.000000,0.000000,0.000000,1
21,0.325518,1,0.882030,-0.292500,0.491111,0.000000,0.000000,0.000000,54
22,0.505492,1,1.041678,-0.327500,0.477778,0.000000,0.000000,0.000000,22
23,0.517191,1,0.841168,0.276250,0.488889,0.000000,0.000000,0.000000,57
24,0.505430,0,0.921880,-0.301250,0.482222,1.082004,0.020000,-0.817778,54
25,0.563547,1,0.881734,0.311250,0.533333,0.000000,0.000000,0.000000,53
26,0.721631,0,1.421692,-0.280000,0.493333,0.641566,0.292500,0.540000,51
27,0.515428,1,1.001720,0.291250,0.468889,0.000000,0.000000,0.000000,53
28,0.613427,1,0.921988,0.310000,0.515556,0.000000,0.000000,0.000000,54
29,0.601421,1,0.921888,0.306250,0.502222,0.000000,0.000000,0.000000,33
30,0.487410,1,0.821455,0.268750,0.493333,0.000000,0.000000,0.000000,60
31,0.447438,1,1.082110,-0.272500,0.526667,0.000000,0.000000,0.000000,56
32,0.317497,1,1.041385,-0.292500,0.508889,0.000000,0.000000,0.000000,53
33,0.347497,1,1.021449,0.295000,0.482222,0.000000,0.000000,0.000000,54
34,0.269519,1,0.901240,-0.268750,0.531111,0.000000,0.000000,0.000000,59
35,0.195486,1,0.901617,-0.332500,0.515556,0.000000,0.000000,0.000000,51
36,0.415399,1,0.861377,-0.303750,0.497778,0.000000,0.000000,0.000000,55
37,0.375469,1,0.821285,0.321250,0.500000,0.000000,0.000000,0.000000,53
38,0.151441,1,0.781331,-0.330000,0.480000,0.000000,0.000000,0.000000,51
39,0.251485,1,0.941911,-0.290000,0.493333,0.000000,0.000000,0.000000,55
40,0.391440,1,1.201527,0.317500,0.526667,0.000000,0.000000,0.000000,49
41,0.473455,1,0.841584,-0.308750,0.511111,0.000000,0.000000,0.000000,53
42,0.495482,1,1.282180,-0.297500,0.511111,0.000000,0.000000,0.000000,52
43,0.481456,1,0.801064,0.306250,0.522222,0.000000,0.000000,0.000000,55
44,0.351442,1,0.821294,0.311250,0.497778,0.000000,0.000000,0.000000,53
45,0.329448,1,0.861010,-0.306250,0.526667,0.000000,0.000000,0.000000,53
46,0.277477,1,0.841179,-0.296250,0.511111,0.000000,0.000000,0.000000,57
47,0.193524,1,0.922007,-0.307500,0.522222,0.000000,0.000000,0.000000,53
48,0.305440,0,1.482281,0.307500,0.524444,0.521341,-0.296250,0.520000,1
49,0.323589,1,0.881763,0.302500,0.528889,0.000000,0.000000,0.000000,54
50,0.397448,1,0.841420,0.287500,0.477778,0.000000,0.000000,0.000000,56
51,0.393487,1,0.781368,-0.320000,0.520000,0.000000,0.000000,0.000000,55
52,0.097413,1,0.721524,-0.293750,0.462222,0.000000,0.000000,0.000000,56
53,0.199438,1,0.801107,0.311250,0.508889,0.000000,0.000000,0.000000,54
54,0.267403,1,1.682723,0.307500,0.511111,0.000000,0.000000,0.000000,1
55,0.389346,1,0.921718,-0.326250,0.526667,0.000000,0.000000,0.000000,52
56,0.195333,1,0.841436,-0.327500,0.508889,0.000000,0.000000,0.000000,51
57,0.351426,1,2.263547,-0.305000,0.511111,0.000000,0.000000,0.000000,1
58,0.393433,1,1.862698,-0.300000,0.506667,0.000000,0.000000,0.000000,1
59,0.667371,0,1.242266,-0.286250,0.500000,0.320789,0.281250,0.506667,1
60,0.489306,-1,0.981707,-0.338750,0.568889,0.000000,0.000000,0.000000,1
61,0.665404,1,1.201849,0.287500,0.520000,0.000000,0.000000,0.000000,1
62,0.357382,1,1.562193,0.303750,0.513333,0.000000,0.000000,0.000000,1
63,0.753412,1,0.821693,0.282500,0.491111,0.000000,0.000000,0.000000,57
64,0.327372,1,1.121776,0.295000,0.480000,0.000000,0.000000,0.000000,36
65,0.473308,-1,1.082036,-0.317500,0.557778,0.000000,0.000000,0.000000,52
66,0.259361,1,1.322266,-0.320000,0.517778,0.000000,0.000000,0.000000,50
67,0.485380,1,1.502539,-0.286250,0.480000,0.000000,0.000000,0.000000,1
68,0.339418,1,2.423487,0.327500,0.500000,0.000000,0.000000,0.000000,1
69,0.365328,1,1.542349,-0.310000,0.477778,0.000000,0.000000,0.000000,47
70,0.805377,1,1.882405,0.317500,0.475556,0.000000,0.000000,0.000000,40
71,0.739377,1,1.421661,-0.293750,0.466667,0.000000,0.000000,0.000000,48
72,0.575391,1,1.462456,0.287500,0.537778,0.000000,0.000000,0.000000,50
73,0.405284,1,1.662474,-0.315000,0.522222,0.000000,0.000000,0.000000,47
74,0.493273,1,1.161926,0.293750,0.504444,0.000000,0.000000,0.000000,52
75,0.379355,1,1.281469,0.273750,0.464444,0.000000,0.000000,0.000000,52
76,0.237377,1,1.001241,0.276250,0.473333,0.000000,0.000000,0.000000,57
77,0.715413,1,1.302078,-0.305000,0.497778,0.000000,0.000000,0.000000,50
78,0.329403,1,1.481788,0.311250,0.477778,0.000000,0.000000,0.000000,46
79,0.285330,1,0.981516,-0.290000,0.508889,0.000000,0.000000,0.000000,54
80,0.107378,1,1.001831,0.320000,0.542222,0.000000,0.000000,0.000000,51
81,0.211307,1,1.081678,0.270000,0.473333,0.000000,0.000000,0.000000,56
82,0.273342,1,0.801290,-0.327500,0.513333,0.000000,0.000000,0.000000,53
83,0.235425,1,1.522428,-0.321250,0.528889,0.000000,0.000000,0.000000,48
84,0.353392,1,0.961755,0.275000,0.491111,0.000000,0.000000,0.000000,57
85,0.271381,1,1.322232,0.305000,0.520000,0.000000,0.000000,0.000000,49
86,0.435396,1,1.381742,0.312500,0.500000,0.000000,0.000000,0.000000,47
87,0.099398,1,1.162077,-0.302500,0.540000,0.000000,0.000000,0.000000,54
88,0.441338,1,1.081335,-0.312500,0.495556,0.000000,0.000000,0.000000,51
89,0.081381,1,1.462200,0.282500,0.504444,0.000000,0.000000,0.000000,50
90,0.143413,1,1.302130,-0.311250,0.511111,0.000000,0.000000,0.000000,50
91,0.337428,1,1.282216,0.276250,0.508889,0.000000,0.000000,0.000000,54
92,0.000737,1,1.321587,-0.313750,0.506667,0.000000,0.000000,0.000000,48
93,0.359398,1,1.162043,0.302500,0.535556,0.000000,0.000000,0.000000,52
94,0.553328,0,1.782755,0.315000,0.526667,0.140872,-0.305000,0.553333,1
95,0.353339,1,0.801255,-0.313750,0.517778,0.000000,0.000000,0.000000,53
96,0.065401,1,1.062120,0.310000,0.526667,0.000000,0.000000,0.000000,53
97,0.589399,1,1.001201,0.306250,0.502222,0.000000,0.000000,0.000000,49
98,0.415340,1,1.382343,-0.287500,0.495556,0.000000,0.000000,0.000000,51
99,0.711385,1,1.081245,-0.320000,0.482222,0.000000,0.000000,0.000000,49
100,0.525392,1,1.121998,0.287500,0.520000,0.000000,0.000000,0.000000,53
101,0.415252,1,1.121599,0.320000,0.506667,0.000000,0.000000,0.000000,1
102,0.391347,1,1.702725,-0.315000,0.468889,0.000000,0.000000,0.000000,43
103,0.191327,1,1.081370,0.321250,0.513333,0.000000,0.000000,0.000000,50
104,0.317287,1,1.201605,0.333750,0.500000,0.000000,0.000000,0.000000,49
105,0.257307,1,0.961789,-0.301250,0.520000,0.000000,0.000000,0.000000,53
106,0.019326,1,2.123047,-0.305000,0.537778,0.000000,0.000000,0.000000,1
107,0.399316,1,1.122108,-0.312500,0.482222,0.000000,0.000000,0.000000,51
108,0.005291,-1,1.661939,-0.290000,0.562222,0.000000,0.000000,0.000000,32
109,0.555351,1,1.662771,-0.297500,0.528889,0.000000,0.000000,0.000000,48
110,0.693325,1,2.023069,0.321250,0.497778,0.000000,0.000000,0.000000,39
111,0.425207,1,0.921716,-0.301250,0.513333,0.000000,0.000000,0.000000,56
112,0.269294,1,1.362304,0.270000,0.491111,0.000000,0.000000,0.000000,52
113,0.167245,1,1.102045,0.267500,0.508889,0.000000,0.000000,0.000000,55
114,0.431306,1,1.341624,-0.303750,0.537778,0.000000,0.000000,0.000000,51
115,0.465321,1,1.301781,0.300000,0.491111,0.000000,0.000000,0.000000,50
116,0.285300,1,1.121459,0.321250,0.484444,0.000000,0.000000,0.000000,50
117,0.279283,1,0.781768,-0.341250,0.520000,0.000000,0.000000,0.000000,54
118,0.423176,1,1.222767,-0.312500,0.493333,0.000000,0.000000,0.000000,48
119,0.485305,1,1.642588,-0.312500,0.473333,0.000000,0.000000,0.000000,45
120,0.265262,1,0.701142,-0.296250,0.513333,0.000000,0.000000,0.000000,58
121,0.253213,1,1.081907,0.305000,0.491111,0.000000,0.000000,0.000000,51
122,0.423348,1,1.262053,0.322500,0.491111,0.000000,0.000000,0.000000,48
123,0.299367,1,0.781517,0.310000,0.522222,0.000000,0.000000,0.000000,58
124,0.327234,1,1.562547,-0.306250,0.520000,0.000000,0.000000,0.000000,48
125,0.239159,1,0.761006,-0.296250,0.526667,0.000000,0.000000,0.000000,58
126,0.237241,1,1.121352,-0.281250,0.500000,0.000000,0.000000,0.000000,56
127,0.389196,1,1.141505,-0.285000,0.497778,0.000000,0.000000,0.000000,1
128,0.499248,1,1.442154,0.300000,0.475556,0.000000,0.000000,0.000000,49
129,0.481060,1,1.521807,0.258750,0.508889,0.000000,0.000000,0.000000,53
130,0.447260,0,1.882682,-0.290000,0.524444,0.080156,0.297500,0.546667,48
131,0.269228,-1,0.921192,0.335000,0.537778,0.000000,0.000000,0.000000,51
132,0.177173,1,0.801715,-0.340000,0.526667,0.000000,0.000000,0.000000,51
133,0.089276,1,2.803926,0.295000,0.528889,0.000000,0.000000,0.000000,1
134,0.381228,1,0.941819,-0.312500,0.506667,0.000000,0.000000,0.000000,53
135,0.573289,1,1.062132,-0.313750,0.513333,0.000000,0.000000,0.000000,53
136,0.455276,1,1.622296,0.318750,0.497778,0.000000,0.000000,0.000000,44
137,0.267205,1,2.283377,0.285000,0.531111,0.000000,0.000000,0.000000,1
138,0.529277,1,1.522117,-0.287500,0.537778,0.000000,0.000000,0.000000,50
139,0.823148,1,1.261822,-0.316250,0.522222,0.000000,0.000000,0.000000,51
140,0.496866,1,1.441717,0.288750,0.526667,0.000000,0.000000,0.000000,49
141,0.381000,1,1.101315,0.302500,0.508889,0.000000,0.000000,0.000000,52
142,0.313204,1,1.902974,0.320000,0.488889,0.000000,0.000000,0.000000,1
143,0.285249,1,2.242628,0.266250,0.504444,0.000000,0.000000,0.000000,44
144,0.381170,1,1.482373,-0.306250,0.493333,0.000000,0.000000,0.000000,47
145,0.205007,1,1.322013,0.308750,0.502222,0.000000,0.000000,0.000000,48
146,0.205161,1,2.002938,-0.316250,0.520000,0.000000,0.000000,0.000000,44
147,0.189138,1,1.301628,-0.327500,0.473333,0.000000,0.000000,0.000000,46
148,0.047178,1,1.081749,0.310000,0.513333,0.000000,0.000000,0.000000,52
149,0.037055,1,1.462219,-0.278750,0.495556,0.000000,0.000000,0.000000,52
150,0.245126,1,1.242302,-0.280000,0.471111,0.000000,0.000000,0.000000,51
151,0.307101,1,0.881066,0.251250,0.502222,0.000000,0.000000,0.000000,62
152,0.333101,1,1.121623,0.320000,0.460000,0.000000,0.000000,0.000000,50
153,0.071221,1,1.241443,0.295000,0.517778,0.000000,0.000000,0.000000,52
