trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,1.306689,1,1.241699,-0.293750,0.475556,0.000000,0.000000,0.000000,51
1,0.458913,1,0.941157,-0.308750,0.520000,0.000000,0.000000,0.000000,54
2,0.524889,1,0.921357,-0.305000,0.522222,0.000000,0.000000,0.000000,54
3,0.341024,1,1.221467,0.296250,0.468889,0.000000,0.000000,0.000000,51
4,0.256648,0,0.961206,0.320000,0.511111,0.862055,-0.320000,0.488889,28
5,0.310862,1,1.041337,-0.300000,0.495556,0.000000,0.000000,0.000000,53
6,0.358912,1,0.861074,-0.277500,0.520000,0.000000,0.000000,0.000000,59
7,0.488916,1,1.201487,0.318750,0.535556,0.000000,0.000000,0.000000,37
8,0.624813,1,0.881113,-0.317500,0.526667,0.000000,0.000000,0.000000,54
9,0.350625,1,1.181472,-0.325000,0.515556,0.000000,0.000000,0.000000,50
10,0.214855,1,0.881133,-0.300000,0.502222,0.000000,0.000000,0.000000,55
11,0.302841,1,0.961304,-0.315000,0.535556,0.000000,0.000000,0.000000,54
12,0.342863,1,0.921182,-0.308750,0.508889,0.000000,0.000000,0.000000,54
13,0.444842,1,1.662087,0.280000,0.542222,0.000000,0.000000,0.000000,50
14,0.708829,1,1.081338,-0.311250,0.520000,0.000000,0.000000,0.000000,51
15,0.460997,1,0.861182,-0.296250,0.502222,0.000000,0.000000,0.000000,56
16,0.330743,1,0.941169,-0.310000,0.526667,0.000000,0.000000,0.000000,54
17,0.378832,1,0.841559,-0.290000,0.544444,0.000000,0.000000,0.000000,57
18,0.204830,1,0.921183,0.327500,0.482222,0.000000,0.000000,0.000000,51
19,0.174885,1,0.841052,-0.305000,0.508889,0.000000,0.000000,0.000000,55
20,0.391536,1,1.021402,-0.295000,0.511111,0.000000,0.000000,0.000000,56
21,0.190983,1,0.961130,0.318750,0.473333,0.000000,0.000000,0.000000,50
22,0.346775,1,0.901089,-0.301250,0.548889,0.000000,0.000000,0.000000,56
23,0.404832,1,0.841448,0.301250,0.531111,0.000000,0.000000,0.000000,1
24,0.350772,1,1.081343,0.297500,0.475556,0.000000,0.000000,0.000000,52
25,0.676792,1,0.921221,0.293750,0.493333,0.000000,0.000000,0.000000,55
26,0.676795,1,1.101455,-0.275000,0.504444,0.000000,0.000000,0.000000,40
27,0.256569,1,0.961253,-0.326250,0.484444,0.000000,0.000000,0.000000,51
28,0.442798,1,1.041321,0.283750,0.522222,0.000000,0.000000,0.000000,54
29,0.318810,0,1.081385,-0.305000,0.533333,0.441595,0.283750,0.528889,54
30,0.174797,1,0.921120,0.316250,0.535556,0.000000,0.000000,0.000000,53
31,0.430785,1,0.921149,0.277500,0.506667,0.000000,0.000000,0.000000,58
32,0.421248,1,0.841048,0.292500,0.493333,0.000000,0.000000,0.000000,56
33,0.294758,1,0.781046,0.327500,0.517778,0.000000,0.000000,0.000000,53
34,0.514776,1,0.942120,0.306250,0.544444,0.000000,0.000000,0.000000,55
35,0.506825,1,0.941239,-0.310000,0.475556,0.000000,0.000000,0.000000,52
36,0.386699,1,0.881035,-0.280000,0.500000,0.000000,0.000000,0.000000,57
