trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.366849,1,1.582148,0.287500,0.502222,0.000000,0.000000,0.000000,1
1,0.406903,0,1.101853,-0.310000,0.515556,0.460756,0.282500,0.517778,52
2,0.456856,0,1.362097,-0.310000,0.513333,0.300415,0.317500,0.553333,9
3,0.342912,1,1.181414,0.287500,0.542222,0.000000,0.000000,0.000000,45
4,0.238905,1,1.661965,-0.305000,0.471111,0.000000,0.000000,0.000000,47
5,0.608914,-1,1.241510,-0.328750,0.542222,0.000000,0.000000,0.000000,47
6,0.606931,1,1.181424,-0.311250,0.500000,0.000000,0.000000,0.000000,1
7,0.396802,0,1.161359,-0.321250,0.504444,0.360672,0.286250,0.497778,48
8,0.496900,1,1.201862,-0.313750,0.522222,0.000000,0.000000,0.000000,21
9,0.504904,1,0.981164,-0.300000,0.524444,0.000000,0.000000,0.000000,53
10,0.292903,1,1.562243,0.273750,0.520000,0.000000,0.000000,0.000000,1
11,0.532718,1,1.522434,0.290000,0.511111,0.000000,0.000000,0.000000,1
12,0.610783,1,0.821000,-0.295000,0.502222,0.000000,0.000000,0.000000,56
13,0.358870,1,1.441651,0.306250,0.506667,0.000000,0.000000,0.000000,8
14,0.500940,1,0.821538,-0.315000,0.517778,0.000000,0.000000,0.000000,53
15,0.184802,1,1.061273,-0.307500,0.504444,0.000000,0.000000,0.000000,51
16,0.206888,1,0.841312,0.281250,0.506667,0.000000,0.000000,0.000000,58
17,0.386901,1,1.581953,0.297500,0.520000,0.000000,0.000000,0.000000,1
18,0.354872,1,1.341846,-0.298750,0.528889,0.000000,0.000000,0.000000,40
19,0.452891,1,1.181455,0.291250,0.515556,0.000000,0.000000,0.000000,1
20,0.210874,1,1.141409,0.286250,0.531111,0.000000,0.000000,0.000000,11
21,0.068879,1,0.921380,0.295000,0.517778,0.000000,0.000000,0.000000,1
22,0.332864,1,1.382542,0.296250,0.491111,0.000000,0.000000,0.000000,27
23,0.322856,1,1.381896,0.293750,0.500000,0.000000,0.000000,0.000000,1
24,0.306874,0,1.041473,-0.310000,0.477778,0.120186,0.265000,0.491111,52
25,0.236882,1,1.161389,0.280000,0.480000,0.000000,0.000000,0.000000,7
