trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.403572,1,1.181473,0.306250,0.491111,0.000000,0.000000,0.000000,51
1,0.235460,1,1.041264,0.310000,0.520000,0.000000,0.000000,0.000000,53
2,0.243497,1,1.541799,-0.305000,0.508889,0.000000,0.000000,0.000000,48
3,0.243488,0,0.860977,0.308750,0.486667,1.161442,-0.335000,0.500000,57
4,0.341453,1,1.221473,-0.302500,0.513333,0.000000,0.000000,0.000000,53
5,0.157476,1,0.760904,-0.302500,0.535556,0.000000,0.000000,0.000000,57
6,0.215475,1,1.241501,-0.330000,0.513333,0.000000,0.000000,0.000000,1
7,0.723450,1,0.840993,0.280000,0.500000,0.000000,0.000000,0.000000,59
8,0.651455,-1,0.820990,0.292500,0.557778,0.000000,0.000000,0.000000,57
9,0.429442,1,1.121394,0.285000,0.528889,0.000000,0.000000,0.000000,55
10,0.393489,1,1.041274,0.271250,0.473333,0.000000,0.000000,0.000000,57
11,0.483420,1,1.361624,-0.312500,0.500000,0.000000,0.000000,0.000000,48
12,0.571410,1,1.161390,0.283750,0.513333,0.000000,0.000000,0.000000,53
13,0.305432,1,1.221443,-0.280000,0.502222,0.000000,0.000000,0.000000,51
14,0.379503,1,1.261891,-0.296250,0.511111,0.000000,0.000000,0.000000,52
15,0.375449,1,1.101323,0.277500,0.493333,0.000000,0.000000,0.000000,55
16,0.317378,0,1.021231,-0.317500,0.522222,2.843357,0.275000,0.491111,53
17,0.341403,0,1.601909,0.313750,0.493333,0.220268,-0.256250,0.486667,46
18,0.133391,1,1.621875,-0.316250,0.508889,0.000000,0.000000,0.000000,47
19,0.221400,1,1.441761,-0.277500,0.495556,0.000000,0.000000,0.000000,1
20,0.213406,1,1.141334,-0.291250,0.475556,0.000000,0.000000,0.000000,53
21,0.269440,1,1.261777,0.292500,0.537778,0.000000,0.000000,0.000000,52
22,0.345393,1,1.041217,0.290000,0.466667,0.000000,0.000000,0.000000,54
23,0.945437,1,0.961220,0.327500,0.515556,0.000000,0.000000,0.000000,50
24,0.647367,1,1.421705,-0.346250,0.515556,0.000000,0.000000,0.000000,46
25,0.313379,1,1.001223,0.267500,0.464444,0.000000,0.000000,0.000000,58
26,0.319396,1,1.021271,-0.316250,0.484444,0.000000,0.000000,0.000000,51
27,0.385453,1,2.502880,-0.300000,0.480000,0.000000,0.000000,0.000000,1
28,0.305405,1,1.261554,0.283750,0.500000,0.000000,0.000000,0.000000,54
29,0.681384,1,1.441686,0.310000,0.488889,0.000000,0.000000,0.000000,48
30,0.303398,1,1.001181,-0.297500,0.493333,0.000000,0.000000,0.000000,52
31,0.367408,0,1.181437,0.270000,0.477778,0.260344,-0.280000,0.522222,56
32,0.523382,1,1.862242,0.291250,0.506667,0.000000,0.000000,0.000000,47
33,0.361378,1,1.381659,0.297500,0.495556,0.000000,0.000000,0.000000,51
34,0.327372,1,1.421673,0.283750,0.480000,0.000000,0.000000,0.000000,52
35,0.323391,1,1.281484,0.305000,0.497778,0.000000,0.000000,0.000000,51
36,0.307392,1,1.121308,-0.320000,0.504444,0.000000,0.000000,0.000000,51
37,0.243351,0,1.782162,-0.302500,0.511111,0.841086,0.252500,0.515556,46
38,0.311370,-1,0.921348,-0.332500,0.544444,0.000000,0.000000,0.000000,53
39,0.157391,1,1.942414,0.281250,0.531111,0.000000,0.000000,0.000000,47
40,0.463391,1,1.341654,0.317500,0.475556,0.000000,0.000000,0.000000,46
41,0.277378,1,1.301507,-0.283750,0.484444,0.000000,0.000000,0.000000,52
42,0.385370,-1,1.922163,-0.298750,0.562222,0.000000,0.000000,0.000000,46
43,0.231370,1,1.601865,-0.306250,0.484444,0.000000,0.000000,0.000000,47
44,0.323367,1,1.341513,0.282500,0.506667,0.000000,0.000000,0.000000,52
45,0.119392,1,1.202240,0.285000,0.480000,0.000000,0.000000,0.000000,52
46,0.455359,1,1.301625,-0.316250,0.495556,0.000000,0.000000,0.000000,49
47,0.491386,1,1.541731,-0.281250,0.497778,0.000000,0.000000,0.000000,50
48,0.321387,1,1.681939,-0.315000,0.531111,0.000000,0.000000,0.000000,14
49,0.389379,1,1.562790,0.283750,0.504444,0.000000,0.000000,0.000000,23
50,1.043414,1,1.301558,-0.295000,0.520000,0.000000,0.000000,0.000000,18
51,0.635392,1,1.621884,-0.296250,0.464444,0.000000,0.000000,0.000000,48
52,0.523288,1,1.581837,-0.300000,0.471111,0.000000,0.000000,0.000000,47
53,0.193369,1,1.201415,0.297500,0.493333,0.000000,0.000000,0.000000,53
54,0.749418,1,1.101932,-0.295000,0.475556,0.000000,0.000000,0.000000,51
55,0.415381,1,1.661954,-0.291250,0.471111,0.000000,0.000000,0.000000,46
56,0.213362,1,1.441711,0.303750,0.497778,0.000000,0.000000,0.000000,49
57,0.219384,1,1.401593,-0.277500,0.473333,0.000000,0.000000,0.000000,51
