trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.559471,1,1.281729,-0.316250,0.506667,0.000000,0.000000,0.000000,1
1,0.195466,1,0.961140,-0.302500,0.522222,0.000000,0.000000,0.000000,1
2,0.369486,1,1.001222,-0.288750,0.466667,0.000000,0.000000,0.000000,53
3,0.139460,1,0.981189,0.291250,0.488889,0.000000,0.000000,0.000000,54
4,0.000208,1,0.981234,0.308750,0.515556,0.000000,0.000000,0.000000,53
5,0.385432,0,1.041256,0.311250,0.497778,1.521799,-0.330000,0.513333,5
6,0.419494,1,1.361657,0.336250,0.524444,0.000000,0.000000,0.000000,1
7,0.425458,1,0.981147,0.291250,0.482222,0.000000,0.000000,0.000000,55
8,0.535431,1,1.241436,0.323750,0.511111,0.000000,0.000000,0.000000,51
9,0.501452,0,0.761170,-0.318750,0.511111,0.180266,0.293750,0.508889,54
10,0.499415,1,1.161493,-0.311250,0.495556,0.000000,0.000000,0.000000,19
11,0.405439,1,1.281458,-0.292500,0.520000,0.000000,0.000000,0.000000,1
12,0.331430,1,1.141314,-0.315000,0.473333,0.000000,0.000000,0.000000,1
13,0.421479,1,1.161349,0.265000,0.497778,0.000000,0.000000,0.000000,24
14,0.399456,1,0.781154,-0.288750,0.544444,0.000000,0.000000,0.000000,58
15,0.355444,1,1.361566,-0.313750,0.475556,0.000000,0.000000,0.000000,1
16,0.559420,1,1.362262,-0.317500,0.522222,0.000000,0.000000,0.000000,1
17,0.335415,1,1.061273,0.291250,0.495556,0.000000,0.000000,0.000000,34
18,0.359459,1,0.941210,0.297500,0.544444,0.000000,0.000000,0.000000,57
19,0.129420,-1,1.702007,-0.356250,0.504444,0.000000,0.000000,0.000000,1
20,0.371391,1,0.981131,-0.298750,0.488889,0.000000,0.000000,0.000000,22
21,0.277405,1,1.061223,0.318750,0.511111,0.000000,0.000000,0.000000,46
22,0.187517,1,1.001404,-0.281250,0.495556,0.000000,0.000000,0.000000,52
23,0.161402,1,0.961711,0.306250,0.468889,0.000000,0.000000,0.000000,52
24,0.221419,1,1.201419,-0.303750,0.488889,0.000000,0.000000,0.000000,1
25,0.203379,1,0.780938,0.311250,0.500000,0.000000,0.000000,0.000000,56
26,0.195394,1,0.760850,0.286250,0.506667,0.000000,0.000000,0.000000,58
27,0.145378,1,0.821013,0.267500,0.511111,0.000000,0.000000,0.000000,25
28,0.367377,1,1.021259,0.276250,0.522222,0.000000,0.000000,0.000000,59
29,0.457426,1,1.021197,0.295000,0.464444,0.000000,0.000000,0.000000,54
30,0.093366,1,0.800927,-0.315000,0.508889,0.000000,0.000000,0.000000,53
31,0.159392,1,0.881022,-0.321250,0.522222,0.000000,0.000000,0.000000,24
32,0.283419,1,0.840971,0.293750,0.497778,0.000000,0.000000,0.000000,57
33,0.000207,1,0.881089,0.320000,0.535556,0.000000,0.000000,0.000000,54
34,0.147405,1,1.401642,-0.338750,0.504444,0.000000,0.000000,0.000000,1
35,0.125382,1,1.241419,-0.343750,0.497778,0.000000,0.000000,0.000000,1
36,0.253369,0,1.041224,-0.322500,0.526667,0.640740,0.317500,0.511111,51
37,0.183394,1,0.901085,-0.312500,0.544444,0.000000,0.000000,0.000000,55
38,0.327382,1,0.720864,0.292500,0.524444,0.000000,0.000000,0.000000,58
39,0.101394,1,0.820979,-0.290000,0.493333,0.000000,0.000000,0.000000,57
40,0.335375,0,1.081262,0.300000,0.466667,0.160221,-0.295000,0.491111,53
41,0.267385,-1,0.941099,-0.345000,0.473333,0.000000,0.000000,0.000000,48
42,0.337387,0,1.201415,0.275000,0.520000,0.340460,-0.312500,0.504444,54
43,0.277425,1,0.921084,0.323750,0.504444,0.000000,0.000000,0.000000,52
44,0.245385,0,1.241476,-0.290000,0.477778,0.360467,0.300000,0.531111,51
45,0.309379,1,0.981139,-0.328750,0.486667,0.000000,0.000000,0.000000,49
46,0.185401,1,0.981165,0.273750,0.484444,0.000000,0.000000,0.000000,56
47,0.295405,1,0.961181,0.331250,0.531111,0.000000,0.000000,0.000000,52
48,0.167412,0,1.481665,-0.293750,0.522222,0.180241,0.268750,0.544444,1
49,0.127374,1,1.081330,-0.312500,0.504444,0.000000,0.000000,0.000000,41
50,0.231381,1,1.121555,0.295000,0.513333,0.000000,0.000000,0.000000,54
51,0.233402,1,1.601845,-0.311250,0.504444,0.000000,0.000000,0.000000,1
52,0.275395,1,0.961141,-0.290000,0.484444,0.000000,0.000000,0.000000,55
53,0.327405,0,0.861080,0.278750,0.504444,0.941167,-0.280000,0.533333,56
54,0.325364,1,1.001144,0.288750,0.495556,0.000000,0.000000,0.000000,28
55,0.343397,1,1.621907,-0.301250,0.500000,0.000000,0.000000,0.000000,1
56,0.231383,1,1.282356,-0.277500,0.471111,0.000000,0.000000,0.000000,1
57,0.201381,1,0.901072,0.312500,0.517778,0.000000,0.000000,0.000000,54
58,0.275376,1,0.760925,-0.271250,0.497778,0.000000,0.000000,0.000000,59
59,0.099355,1,0.741123,-0.316250,0.508889,0.000000,0.000000,0.000000,54
60,0.181376,1,0.881038,0.292500,0.515556,0.000000,0.000000,0.000000,55
61,0.263378,1,0.881055,-0.298750,0.477778,0.000000,0.000000,0.000000,55
62,0.337303,1,1.301514,-0.335000,0.500000,0.000000,0.000000,0.000000,1
63,0.373353,1,0.821028,-0.297500,0.513333,0.000000,0.000000,0.000000,55
64,0.181361,1,1.081304,-0.268750,0.488889,0.000000,0.000000,0.000000,27
65,0.321356,1,1.161421,0.296250,0.475556,0.000000,0.000000,0.000000,53
66,0.297343,1,0.881017,0.285000,0.468889,0.000000,0.000000,0.000000,56
67,0.069306,1,0.861068,0.290000,0.491111,0.000000,0.000000,0.000000,45
68,0.257370,1,1.021305,-0.312500,0.515556,0.000000,0.000000,0.000000,54
69,0.271340,1,0.841263,-0.308750,0.531111,0.000000,0.000000,0.000000,56
70,0.053386,1,0.820987,0.287500,0.540000,0.000000,0.000000,0.000000,36
71,0.029352,1,0.961907,-0.272500,0.497778,0.000000,0.000000,0.000000,58
72,0.000214,1,0.781032,0.290000,0.471111,0.000000,0.000000,0.000000,55
73,0.277324,1,0.861017,0.305000,0.513333,0.000000,0.000000,0.000000,53
74,0.045251,1,0.961117,0.316250,0.508889,0.000000,0.000000,0.000000,52
75,0.000209,0,1.281500,-0.323750,0.511111,0.080125,0.303750,0.506667,48
76,0.157344,1,1.061285,0.303750,0.480000,0.000000,0.000000,0.000000,53
77,0.145299,-1,1.561837,0.327500,0.544444,0.000000,0.000000,0.000000,1
78,0.401296,1,1.482661,0.263750,0.484444,0.000000,0.000000,0.000000,4
79,0.071316,1,0.820934,-0.286250,0.486667,0.000000,0.000000,0.000000,54
80,0.319306,1,1.001514,-0.303750,0.495556,0.000000,0.000000,0.000000,1
81,0.339303,0,1.601824,0.306250,0.504444,0.020071,-0.322500,0.513333,47
82,0.259310,1,0.981206,-0.332500,0.502222,0.000000,0.000000,0.000000,51
83,0.203293,0,1.121383,-0.330000,0.480000,0.140194,0.278750,0.533333,50
84,0.307277,1,1.081288,0.292500,0.500000,0.000000,0.000000,0.000000,54
85,0.119236,1,0.961105,-0.310000,0.475556,0.000000,0.000000,0.000000,53
86,0.145317,0,1.621985,0.298750,0.502222,0.060122,-0.267500,0.486667,1
87,0.241306,0,2.042378,-0.292500,0.500000,0.020073,0.297500,0.497778,1
88,0.169255,1,1.181323,-0.310000,0.513333,0.000000,0.000000,0.000000,50
89,0.000217,1,0.921137,0.292500,0.511111,0.000000,0.000000,0.000000,54
90,0.329275,1,0.861022,0.317500,0.473333,0.000000,0.000000,0.000000,53
91,0.441295,0,0.781847,0.308750,0.502222,0.200295,-0.321250,0.486667,55
92,0.155256,1,0.680834,0.282500,0.484444,0.000000,0.000000,0.000000,59
93,0.111299,1,1.121359,-0.290000,0.484444,0.000000,0.000000,0.000000,53
94,0.161242,1,0.780934,-0.286250,0.484444,0.000000,0.000000,0.000000,59
95,0.151240,1,0.840990,0.282500,0.473333,0.000000,0.000000,0.000000,56
96,0.089260,1,0.861017,-0.283750,0.504444,0.000000,0.000000,0.000000,56
97,0.167238,1,0.760947,-0.288750,0.484444,0.000000,0.000000,0.000000,57
98,0.000256,1,0.921633,-0.275000,0.475556,0.000000,0.000000,0.000000,59
99,0.019305,1,0.981437,-0.278750,0.482222,0.000000,0.000000,0.000000,58
100,0.137253,1,0.800972,-0.277500,0.486667,0.000000,0.000000,0.000000,58
101,0.000212,1,0.841042,-0.285000,0.486667,0.000000,0.000000,0.000000,56
102,0.000210,1,0.961115,-0.281250,0.502222,0.000000,0.000000,0.000000,56
103,0.000221,1,0.881651,-0.288750,0.477778,0.000000,0.000000,0.000000,53
104,0.037240,1,0.941134,0.321250,0.517778,0.000000,0.000000,0.000000,51
105,0.111230,1,0.881087,-0.293750,0.533333,0.000000,0.000000,0.000000,57
106,0.097232,1,0.861015,0.292500,0.486667,0.000000,0.000000,0.000000,57
107,0.109246,1,0.821028,0.315000,0.508889,0.000000,0.000000,0.000000,54
108,0.009161,1,0.881058,0.305000,0.515556,0.000000,0.000000,0.000000,56
109,0.185197,1,1.561776,-0.291250,0.506667,0.000000,0.000000,0.000000,49
110,0.103204,1,1.101270,0.325000,0.511111,0.000000,0.000000,0.000000,47
