trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.059608,1,1.101277,-0.310000,0.531111,0.000000,0.000000,0.000000,51
1,0.471603,1,1.982410,0.271250,0.482222,0.000000,0.000000,0.000000,1
2,0.463607,-1,1.641835,0.303750,0.553333,0.000000,0.000000,0.000000,50
3,0.513635,1,1.601931,0.296250,0.511111,0.000000,0.000000,0.000000,47
4,0.239479,0,1.501752,0.320000,0.500000,0.760947,-0.292500,0.557778,47
5,0.249603,1,1.441588,-0.275000,0.484444,0.000000,0.000000,0.000000,11
6,0.151644,-1,1.161399,0.042500,-0.764444,0.000000,0.000000,0.000000,1
7,0.465590,-1,1.141290,-0.323750,0.617778,0.000000,0.000000,0.000000,53
8,0.147769,1,1.701897,-0.301250,0.511111,0.000000,0.000000,0.000000,1
9,0.333572,-1,1.201343,0.347500,0.528889,0.000000,0.000000,0.000000,48
10,0.245646,1,1.441814,-0.310000,0.511111,0.000000,0.000000,0.000000,48
11,0.427741,1,1.621812,0.305000,0.484444,0.000000,0.000000,0.000000,47
12,0.413561,1,1.201450,0.305000,0.504444,0.000000,0.000000,0.000000,51
13,0.451571,1,1.181338,0.276250,0.535556,0.000000,0.000000,0.000000,56
14,0.195566,1,1.301536,0.301250,0.502222,0.000000,0.000000,0.000000,50
15,0.451538,-1,1.401647,0.295000,0.557778,0.000000,0.000000,0.000000,50
16,0.305675,1,1.381576,0.296250,0.522222,0.000000,0.000000,0.000000,51
17,0.229525,1,1.221511,-0.322500,0.495556,0.000000,0.000000,0.000000,48
18,0.397565,1,1.241431,0.303750,0.520000,0.000000,0.000000,0.000000,52
19,0.121530,1,1.982301,-0.321250,0.491111,0.000000,0.000000,0.000000,1
20,0.531577,1,1.521727,-0.292500,0.515556,0.000000,0.000000,0.000000,49
21,0.427569,1,1.081341,-0.288750,0.520000,0.000000,0.000000,0.000000,55
22,0.173531,1,2.162652,-0.305000,0.477778,0.000000,0.000000,0.000000,1
23,0.273541,1,2.022250,-0.293750,0.497778,0.000000,0.000000,0.000000,45
24,0.211550,1,1.161381,-0.306250,0.491111,0.000000,0.000000,0.000000,51
25,0.361513,1,1.261493,-0.308750,0.504444,0.000000,0.000000,0.000000,51
26,0.373509,1,1.401593,0.267500,0.497778,0.000000,0.000000,0.000000,52
27,0.295496,1,1.361627,0.321250,0.508889,0.000000,0.000000,0.000000,38
28,0.255527,-1,2.062348,0.362500,0.526667,0.000000,0.000000,0.000000,1
29,0.211524,1,1.601883,-0.321250,0.486667,0.000000,0.000000,0.000000,33
30,0.213539,1,1.121300,-0.306250,0.502222,0.000000,0.000000,0.000000,51
31,0.261506,1,1.361611,0.295000,0.520000,0.000000,0.000000,0.000000,52
32,0.251519,1,1.221483,-0.286250,0.495556,0.000000,0.000000,0.000000,52
33,0.243527,1,1.181445,-0.303750,0.502222,0.000000,0.000000,0.000000,51
34,0.339499,1,1.201453,-0.297500,0.533333,0.000000,0.000000,0.000000,54
35,0.149517,1,1.101320,0.290000,0.537778,0.000000,0.000000,0.000000,54
36,0.293469,1,1.001168,-0.270000,0.502222,0.000000,0.000000,0.000000,58
37,0.265498,1,1.181360,0.300000,0.531111,0.000000,0.000000,0.000000,52
38,0.321492,1,1.141357,-0.282500,0.506667,0.000000,0.000000,0.000000,40
39,0.285506,1,1.101298,-0.301250,0.524444,0.000000,0.000000,0.000000,54
40,0.091465,0,1.141382,-0.291250,0.513333,0.861048,0.300000,0.531111,54
41,0.167648,1,1.461700,0.285000,0.515556,0.000000,0.000000,0.000000,47
42,0.217626,1,1.782042,-0.286250,0.504444,0.000000,0.000000,0.000000,46
