trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.271919,0,3.000002,0.300000,0.477778,0.821774,0.255000,0.511111,1
1,0.216040,1,1.261624,-0.295000,0.495556,0.000000,0.000000,0.000000,50
2,0.021903,1,1.361731,0.312500,0.500000,0.000000,0.000000,0.000000,1
3,0.281870,1,1.221537,0.320000,0.506667,0.000000,0.000000,0.000000,1
4,0.299664,1,0.861097,-0.307500,0.513333,0.000000,0.000000,0.000000,54
5,0.443881,1,0.961217,-0.320000,0.495556,0.000000,0.000000,0.000000,52
6,0.543542,0,1.081376,0.253750,0.506667,0.982198,-0.318750,0.515556,58
7,0.411885,1,1.401810,0.337500,0.488889,0.000000,0.000000,0.000000,1
8,0.493885,1,0.741040,-0.323750,0.513333,0.000000,0.000000,0.000000,53
9,0.601876,0,0.941269,0.288750,0.500000,3.000007,-0.003750,-0.808889,56
10,0.303847,1,0.621009,0.263750,0.526667,0.000000,0.000000,0.000000,75
11,0.323898,1,1.001313,0.267500,0.526667,0.000000,0.000000,0.000000,1
12,0.511840,1,0.660963,0.265000,0.522222,0.000000,0.000000,0.000000,1
13,0.369915,1,0.761004,0.295000,0.515556,0.000000,0.000000,0.000000,1
14,0.329834,0,0.580753,-0.305000,0.500000,2.764779,-0.006250,-0.811111,56
15,0.183808,0,0.981411,-0.277500,0.506667,0.721933,0.292500,0.484444,62
16,0.403848,1,0.741055,0.311250,0.515556,0.000000,0.000000,0.000000,1
17,0.419852,0,1.001180,-0.288750,0.471111,0.360697,0.316250,0.515556,53
18,0.463843,1,0.640863,-0.302500,0.506667,0.000000,0.000000,0.000000,1
19,0.357803,1,0.700887,0.320000,0.482222,0.000000,0.000000,0.000000,53
20,0.415804,1,0.881164,-0.303750,0.480000,0.000000,0.000000,0.000000,1
21,0.383808,1,0.921228,0.307500,0.511111,0.000000,0.000000,0.000000,52
22,0.491825,0,1.001329,-0.322500,0.542222,2.023099,0.303750,0.455556,49
23,0.385806,1,0.741045,-0.287500,0.477778,0.000000,0.000000,0.000000,38
24,0.000391,1,0.640882,-0.292500,0.488889,0.000000,0.000000,0.000000,56
25,0.235819,1,0.720983,0.333750,0.491111,0.000000,0.000000,0.000000,52
26,0.311826,1,0.821170,0.317500,0.466667,0.000000,0.000000,0.000000,50
27,0.361809,0,0.700961,-0.293750,0.508889,1.342085,0.006250,-0.782222,57
28,0.401857,1,0.861365,0.328750,0.508889,0.000000,0.000000,0.000000,52
29,0.343697,0,1.421881,0.318750,0.497778,2.844378,-0.016250,-0.784444,1
30,0.581818,1,0.961256,0.288750,0.480000,0.000000,0.000000,0.000000,1
31,0.481804,1,0.700951,-0.273750,0.506667,0.000000,0.000000,0.000000,59
32,0.305764,-1,0.640835,0.263750,0.535556,0.000000,0.000000,0.000000,62
33,0.353806,0,0.741049,0.312500,0.506667,0.781898,-0.300000,0.546667,54
34,0.521586,0,0.941283,-0.288750,0.513333,0.461270,0.280000,0.495556,52
35,0.365801,1,1.161516,-0.282500,0.522222,0.000000,0.000000,0.000000,1
36,0.541792,0,1.041317,0.301250,0.502222,1.702661,-0.315000,0.497778,52
37,0.579793,1,1.201565,-0.310000,0.533333,0.000000,0.000000,0.000000,1
38,0.477772,0,0.801169,0.276250,0.484444,0.400871,-0.302500,0.488889,56
39,0.455782,1,1.001475,-0.317500,0.493333,0.000000,0.000000,0.000000,1
40,0.539679,1,0.881242,-0.291250,0.484444,0.000000,0.000000,0.000000,1
41,0.351778,1,1.061328,-0.282500,0.504444,0.000000,0.000000,0.000000,1
42,0.569771,1,1.541977,0.270000,0.475556,0.000000,0.000000,0.000000,1
43,0.459670,1,0.740973,-0.325000,0.462222,0.000000,0.000000,0.000000,52
44,0.621779,1,1.321666,0.326250,0.493333,0.000000,0.000000,0.000000,1
45,0.411774,1,0.600815,-0.281250,0.524444,0.000000,0.000000,0.000000,44
46,0.345755,1,1.081536,-0.268750,0.511111,0.000000,0.000000,0.000000,1
47,0.365461,1,1.642093,0.290000,0.484444,0.000000,0.000000,0.000000,45
48,0.357742,1,1.181464,-0.313750,0.484444,0.000000,0.000000,0.000000,1
49,0.491741,1,1.041374,0.315000,0.482222,0.000000,0.000000,0.000000,18
50,0.361772,1,0.640974,-0.291250,0.531111,0.000000,0.000000,0.000000,58
51,0.335549,1,0.921240,0.266250,0.517778,0.000000,0.000000,0.000000,58
52,0.371804,1,1.481928,0.313750,0.486667,0.000000,0.000000,0.000000,38
53,0.305731,1,0.901240,-0.313750,0.528889,0.000000,0.000000,0.000000,33
54,0.359737,0,0.881166,0.322500,0.506667,0.621756,-0.301250,0.524444,12
55,0.735699,0,0.801140,-0.305000,0.506667,2.703441,0.002500,-0.788889,55
56,0.477675,1,1.081410,0.310000,0.475556,0.000000,0.000000,0.000000,49
57,0.437742,1,0.841127,-0.283750,0.475556,0.000000,0.000000,0.000000,52
58,0.229408,1,0.700890,-0.288750,0.480000,0.000000,0.000000,0.000000,58
59,0.239742,0,1.161556,0.316250,0.491111,0.681937,-0.348750,0.544444,49
60,0.545710,0,0.761063,-0.292500,0.504444,0.240786,0.256250,0.517778,57
61,0.303874,0,0.861111,0.270000,0.473333,1.042015,-0.326250,0.502222,58
62,0.397692,1,0.961350,0.283750,0.488889,0.000000,0.000000,0.000000,1
63,0.417732,1,1.221561,-0.258750,0.495556,0.000000,0.000000,0.000000,1
64,0.423673,1,1.642193,0.321250,0.486667,0.000000,0.000000,0.000000,1
65,0.613599,1,0.821164,0.278750,0.511111,0.000000,0.000000,0.000000,37
66,0.427112,1,1.021436,-0.276250,0.497778,0.000000,0.000000,0.000000,54
67,0.485722,1,0.721021,-0.296250,0.491111,0.000000,0.000000,0.000000,1
68,0.445705,1,1.081508,0.283750,0.491111,0.000000,0.000000,0.000000,1
69,0.265712,1,0.901266,-0.285000,0.482222,0.000000,0.000000,0.000000,55
70,0.451669,1,0.961413,-0.285000,0.511111,0.000000,0.000000,0.000000,1
71,0.407438,1,1.321714,0.317500,0.515556,0.000000,0.000000,0.000000,1
72,0.381665,1,0.981347,-0.317500,0.508889,0.000000,0.000000,0.000000,52
73,0.429701,1,0.760954,0.302500,0.475556,0.000000,0.000000,0.000000,54
74,0.275703,1,0.801129,0.307500,0.462222,0.000000,0.000000,0.000000,55
75,0.289689,1,0.861170,-0.287500,0.473333,0.000000,0.000000,0.000000,56
76,0.331517,0,0.941244,0.293750,0.466667,0.481594,-0.291250,0.475556,53
77,0.455678,1,0.821075,0.298750,0.540000,0.000000,0.000000,0.000000,56
78,0.309654,1,0.801030,0.301250,0.504444,0.000000,0.000000,0.000000,57
79,0.375687,0,0.861184,0.306250,0.511111,0.341164,-0.290000,0.477778,54
80,0.465689,0,1.101448,0.310000,0.504444,0.861689,-0.303750,0.526667,1
81,0.429523,1,0.781072,-0.323750,0.506667,0.000000,0.000000,0.000000,54
82,0.387442,1,1.482007,-0.277500,0.500000,0.000000,0.000000,0.000000,1
83,0.423640,1,1.061449,-0.278750,0.486667,0.000000,0.000000,0.000000,44
84,0.393650,1,0.841140,0.266250,0.488889,0.000000,0.000000,0.000000,59
85,0.375658,1,0.761039,0.263750,0.504444,0.000000,0.000000,0.000000,60
86,0.339537,0,0.941283,-0.315000,0.524444,0.401236,0.315000,0.544444,46
87,0.233444,1,0.741068,0.307500,0.488889,0.000000,0.000000,0.000000,54
88,0.339666,1,0.961268,-0.281250,0.522222,0.000000,0.000000,0.000000,57
89,0.333602,0,1.241706,0.310000,0.513333,0.301176,-0.283750,0.515556,51
90,0.499655,0,0.841109,0.287500,0.515556,0.220852,-0.297500,0.515556,56
91,0.451660,1,0.760989,-0.281250,0.540000,0.000000,0.000000,0.000000,58
92,0.441614,1,1.041387,-0.301250,0.484444,0.000000,0.000000,0.000000,53
93,0.497510,1,0.921273,0.291250,0.531111,0.000000,0.000000,0.000000,55
94,0.409539,1,0.881216,0.312500,0.520000,0.000000,0.000000,0.000000,53
95,0.531639,1,1.181579,0.313750,0.508889,0.000000,0.000000,0.000000,8
96,0.685645,1,1.281720,0.305000,0.488889,0.000000,0.000000,0.000000,49
97,0.433634,1,0.961296,0.283750,0.511111,0.000000,0.000000,0.000000,54
98,0.377623,1,1.221601,-0.325000,0.531111,0.000000,0.000000,0.000000,39
99,0.433364,1,0.881205,0.295000,0.497778,0.000000,0.000000,0.000000,55
100,0.365603,1,0.941316,0.268750,0.491111,0.000000,0.000000,0.000000,57
101,0.415627,1,0.761003,-0.311250,0.546667,0.000000,0.000000,0.000000,56
102,0.473617,1,1.101536,0.316250,0.493333,0.000000,0.000000,0.000000,51
103,0.609631,1,1.341804,0.293750,0.473333,0.000000,0.000000,0.000000,1
104,0.523584,1,1.081349,0.298750,0.455556,0.000000,0.000000,0.000000,51
105,0.301628,-1,0.801095,0.351250,0.500000,0.000000,0.000000,0.000000,50
106,0.595637,1,0.781030,-0.271250,0.475556,0.000000,0.000000,0.000000,58
107,0.437624,-1,0.861177,-0.263750,0.457778,0.000000,0.000000,0.000000,59
108,0.737593,1,1.421860,0.301250,0.522222,0.000000,0.000000,0.000000,1
109,0.461590,0,1.041416,0.325000,0.526667,0.441280,-0.281250,0.480000,51
110,0.307602,1,0.961309,-0.318750,0.535556,0.000000,0.000000,0.000000,53
111,0.507602,1,0.861165,0.280000,0.535556,0.000000,0.000000,0.000000,58
112,0.457605,0,1.001307,-0.320000,0.506667,0.241162,0.268750,0.533333,52
113,0.577544,-1,0.901343,-0.298750,0.624444,0.000000,0.000000,0.000000,57
114,0.425234,1,0.821188,-0.316250,0.497778,0.000000,0.000000,0.000000,53
115,0.477598,1,0.761073,0.275000,0.508889,0.000000,0.000000,0.000000,57
116,0.487279,1,0.781067,0.293750,0.513333,0.000000,0.000000,0.000000,57
117,0.399624,1,1.001336,-0.282500,0.506667,0.000000,0.000000,0.000000,55
118,0.457556,1,1.241657,0.295000,0.502222,0.000000,0.000000,0.000000,51
119,0.401427,1,0.821174,0.288750,0.468889,0.000000,0.000000,0.000000,57
120,0.303587,1,0.841156,-0.312500,0.466667,0.000000,0.000000,0.000000,53
121,0.369118,1,0.981329,0.295000,0.466667,0.000000,0.000000,0.000000,53
122,0.353476,1,1.041429,-0.296250,0.480000,0.000000,0.000000,0.000000,54
123,0.495596,-1,0.861183,0.292500,0.575556,0.000000,0.000000,0.000000,56
124,0.461396,-1,0.861195,-0.316250,0.555556,0.000000,0.000000,0.000000,57
125,0.353595,1,1.161595,-0.308750,0.540000,0.000000,0.000000,0.000000,52
126,0.593565,1,0.821134,-0.301250,0.517778,0.000000,0.000000,0.000000,56
127,0.795486,1,0.981266,0.267500,0.484444,0.000000,0.000000,0.000000,57
128,0.597593,1,0.761048,-0.281250,0.506667,0.000000,0.000000,0.000000,59
129,0.473543,0,1.281751,0.283750,0.515556,0.341366,-0.278750,0.517778,1
130,0.459553,1,0.821184,0.272500,0.488889,0.000000,0.000000,0.000000,58
131,0.375569,1,0.821135,-0.331250,0.520000,0.000000,0.000000,0.000000,53
132,0.477280,1,0.901260,-0.315000,0.477778,0.000000,0.000000,0.000000,53
133,0.531556,1,0.841152,-0.317500,0.515556,0.000000,0.000000,0.000000,54
134,0.455544,0,0.740981,-0.316250,0.508889,2.264051,0.277500,0.466667,55
135,0.423559,1,0.741013,-0.272500,0.500000,0.000000,0.000000,0.000000,61
136,0.313551,1,0.801208,-0.283750,0.482222,0.000000,0.000000,0.000000,59
137,0.513166,1,0.921301,-0.290000,0.508889,0.000000,0.000000,0.000000,1
138,0.805444,1,1.041442,-0.268750,0.488889,0.000000,0.000000,0.000000,57
139,0.577516,1,0.981414,0.271250,0.491111,0.000000,0.000000,0.000000,55
140,0.825526,1,0.801048,-0.275000,0.511111,0.000000,0.000000,0.000000,57
141,0.495506,1,0.901215,-0.290000,0.513333,0.000000,0.000000,0.000000,58
142,0.385515,-1,0.901197,0.350000,0.513333,0.000000,0.000000,0.000000,49
143,0.539516,1,0.821189,-0.318750,0.508889,0.000000,0.000000,0.000000,53
144,0.627509,1,0.881212,0.263750,0.533333,0.000000,0.000000,0.000000,59
145,0.479470,1,0.941303,0.297500,0.526667,0.000000,0.000000,0.000000,56
146,0.597230,1,0.881174,0.306250,0.506667,0.000000,0.000000,0.000000,54
147,0.495456,1,0.801130,0.290000,0.528889,0.000000,0.000000,0.000000,57
148,0.567378,1,1.421890,-0.325000,0.520000,0.000000,0.000000,0.000000,1
149,0.635524,1,1.842412,-0.330000,0.488889,0.000000,0.000000,0.000000,42
150,0.497166,1,1.521993,0.252500,0.491111,0.000000,0.000000,0.000000,53
151,0.523442,0,1.242049,-0.290000,0.502222,0.341272,0.292500,0.517778,51
152,0.469222,1,0.941241,0.293750,0.471111,0.000000,0.000000,0.000000,54
153,0.777498,1,1.421845,-0.298750,0.546667,0.000000,0.000000,0.000000,50
154,0.597466,1,1.782421,0.296250,0.504444,0.000000,0.000000,0.000000,46
155,0.477464,1,0.841119,-0.313750,0.486667,0.000000,0.000000,0.000000,54
156,1.089430,1,1.001375,0.332500,0.500000,0.000000,0.000000,0.000000,50
157,0.435401,0,0.821131,-0.272500,0.515556,0.241257,0.285000,0.491111,59
158,0.523451,1,1.041454,0.275000,0.466667,0.000000,0.000000,0.000000,56
159,0.347475,1,0.961264,-0.270000,0.486667,0.000000,0.000000,0.000000,58
160,0.351434,1,0.821134,0.301250,0.493333,0.000000,0.000000,0.000000,54
161,0.455462,1,1.341782,0.257500,0.502222,0.000000,0.000000,0.000000,54
162,0.353462,1,0.941243,-0.291250,0.493333,0.000000,0.000000,0.000000,56
163,0.321457,1,1.241601,0.298750,0.540000,0.000000,0.000000,0.000000,51
164,0.571529,1,1.622471,0.312500,0.535556,0.000000,0.000000,0.000000,47
165,0.613336,1,1.161575,-0.290000,0.493333,0.000000,0.000000,0.000000,50
166,0.515184,1,1.021354,-0.320000,0.502222,0.000000,0.000000,0.000000,51
167,0.533446,-1,0.761041,-0.351250,0.524444,0.000000,0.000000,0.000000,52
168,0.379423,1,0.901235,0.317500,0.522222,0.000000,0.000000,0.000000,52
169,0.695436,0,0.941309,0.296250,0.508889,0.281183,-0.321250,0.542222,55
170,0.359214,1,0.921177,0.276250,0.504444,0.000000,0.000000,0.000000,59
171,0.679385,1,1.101485,0.313750,0.524444,0.000000,0.000000,0.000000,52
172,0.579461,1,1.061465,0.331250,0.506667,0.000000,0.000000,0.000000,51
173,0.613422,1,1.021391,-0.283750,0.488889,0.000000,0.000000,0.000000,56
