trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.000261,1,1.561882,-0.278750,0.495556,0.000000,0.000000,0.000000,50
1,1.022464,0,1.581996,-0.306250,0.482222,1.662076,0.277500,0.515556,1
2,0.478691,0,1.001525,0.308750,0.533333,0.720933,-0.273750,0.504444,54
3,0.000217,1,0.901114,-0.331250,0.462222,0.000000,0.000000,0.000000,52
4,0.234474,1,1.501887,-0.318750,0.488889,0.000000,0.000000,0.000000,46
5,0.066481,1,1.201429,-0.298750,0.495556,0.000000,0.000000,0.000000,52
6,0.444478,1,1.682056,-0.328750,0.482222,0.000000,0.000000,0.000000,1
7,0.000221,1,0.881029,-0.292500,0.500000,0.000000,0.000000,0.000000,56
8,0.000220,0,1.641991,-0.292500,0.488889,0.600788,0.286250,0.515556,1
9,0.290471,1,1.721983,0.335000,0.515556,0.000000,0.000000,0.000000,1
10,0.216502,1,1.001197,-0.306250,0.493333,0.000000,0.000000,0.000000,52
11,0.000232,0,1.442111,0.288750,0.515556,0.400510,-0.286250,0.500000,1
12,0.000217,1,1.061356,-0.313750,0.517778,0.000000,0.000000,0.000000,53
13,0.352461,-1,1.061285,-0.288750,0.431111,0.000000,0.000000,0.000000,54
14,0.000220,-1,1.642014,-0.261250,0.535556,0.000000,0.000000,0.000000,54
15,0.362442,1,1.081284,-0.311250,0.542222,0.000000,0.000000,0.000000,54
16,0.134454,-1,1.501815,0.273750,0.553333,0.000000,0.000000,0.000000,4
17,0.452467,1,1.942350,-0.271250,0.506667,0.000000,0.000000,0.000000,1
18,0.380482,1,1.762025,0.277500,0.484444,0.000000,0.000000,0.000000,1
19,0.262479,1,1.782154,0.287500,0.517778,0.000000,0.000000,0.000000,1
20,0.162468,1,1.461752,-0.288750,0.524444,0.000000,0.000000,0.000000,50
21,0.198603,1,1.662120,-0.317500,0.497778,0.000000,0.000000,0.000000,26
22,0.250419,1,1.501745,-0.325000,0.511111,0.000000,0.000000,0.000000,45
23,0.142466,1,1.481791,0.285000,0.515556,0.000000,0.000000,0.000000,51
24,0.244442,1,1.241484,-0.290000,0.495556,0.000000,0.000000,0.000000,52
25,0.212406,1,1.481811,0.302500,0.506667,0.000000,0.000000,0.000000,48
26,0.050413,0,1.221495,0.313750,0.537778,0.480577,-0.320000,0.517778,53
27,0.118582,1,1.061252,0.296250,0.515556,0.000000,0.000000,0.000000,53
28,0.070416,1,1.561936,-0.288750,0.502222,0.000000,0.000000,0.000000,1
29,0.310431,0,1.201418,-0.308750,0.526667,0.620826,0.313750,0.540000,51
