trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.038134,1,0.941236,-0.296250,0.497778,0.000000,0.000000,0.000000,12
1,0.045960,1,1.181437,0.256250,0.522222,0.000000,0.000000,0.000000,58
2,0.188067,1,0.941475,-0.285000,0.502222,0.000000,0.000000,0.000000,55
3,0.089992,1,0.841048,-0.311250,0.473333,0.000000,0.000000,0.000000,53
4,0.338093,1,0.720877,-0.316250,0.537778,0.000000,0.000000,0.000000,56
5,0.243896,1,0.861135,0.303750,0.500000,0.000000,0.000000,0.000000,55
6,0.153927,1,0.841032,0.330000,0.500000,0.000000,0.000000,0.000000,53
7,0.031972,0,1.762107,-0.281250,0.502222,1.161433,0.326250,0.491111,1
8,0.318030,1,0.821053,-0.268750,0.480000,0.000000,0.000000,0.000000,57
9,0.148058,1,0.901221,0.260000,0.473333,0.000000,0.000000,0.000000,61
10,0.000201,1,0.580735,-0.287500,0.513333,0.000000,0.000000,0.000000,59
11,0.398036,1,1.001170,0.323750,0.508889,0.000000,0.000000,0.000000,52
12,0.167481,-1,0.901053,-0.342500,0.566667,0.000000,0.000000,0.000000,52
13,0.843885,1,0.981251,0.262500,0.493333,0.000000,0.000000,0.000000,60
14,0.371967,1,0.901166,0.287500,0.506667,0.000000,0.000000,0.000000,57
15,0.325912,1,0.800981,0.290000,0.520000,0.000000,0.000000,0.000000,58
16,0.039990,1,0.821004,0.300000,0.497778,0.000000,0.000000,0.000000,56
17,0.000204,1,0.921146,-0.308750,0.508889,0.000000,0.000000,0.000000,54
18,0.629828,1,0.740932,-0.277500,0.495556,0.000000,0.000000,0.000000,42
19,0.218082,1,1.421713,-0.332500,0.482222,0.000000,0.000000,0.000000,1
20,0.275900,1,1.201445,0.287500,0.495556,0.000000,0.000000,0.000000,53
21,0.133940,-1,0.981192,-0.278750,0.546667,0.000000,0.000000,0.000000,57
22,0.315798,1,0.941110,0.332500,0.502222,0.000000,0.000000,0.000000,52
23,0.375904,1,0.841093,-0.295000,0.460000,0.000000,0.000000,0.000000,56
24,0.249968,1,1.121353,-0.325000,0.511111,0.000000,0.000000,0.000000,51
