trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.458456,0,0.020073,-0.010000,-0.800000,0.480699,-0.311250,0.495556,99
1,0.340789,-1,1.882388,0.348750,0.531111,0.000000,0.000000,0.000000,1
2,0.441054,1,1.402040,-0.312500,0.528889,0.000000,0.000000,0.000000,1
3,0.452520,1,0.841004,-0.313750,0.515556,0.000000,0.000000,0.000000,53
4,0.388588,0,0.861130,-0.312500,0.535556,1.061386,0.305000,0.540000,54
5,0.558523,1,0.841102,-0.331250,0.511111,0.000000,0.000000,0.000000,52
6,0.544566,0,0.881166,0.310000,0.515556,1.241807,0.023750,-0.793333,54
7,0.530295,1,0.881080,0.276250,0.508889,0.000000,0.000000,0.000000,34
8,0.338537,1,1.041324,0.310000,0.491111,0.000000,0.000000,0.000000,54
9,0.384538,1,0.881141,-0.312500,0.515556,0.000000,0.000000,0.000000,1
10,0.348381,1,0.781109,-0.341250,0.504444,0.000000,0.000000,0.000000,51
11,0.402545,1,0.981234,-0.260000,0.506667,0.000000,0.000000,0.000000,47
12,0.452508,0,1.001321,0.285000,0.506667,0.321000,-0.303750,0.548889,54
13,0.408545,1,0.680911,-0.282500,0.508889,0.000000,0.000000,0.000000,60
14,0.168551,1,0.660837,0.270000,0.491111,0.000000,0.000000,0.000000,61
15,0.336548,1,0.740951,-0.315000,0.524444,0.000000,0.000000,0.000000,55
16,0.342563,1,1.442469,0.332500,0.500000,0.000000,0.000000,0.000000,1
17,0.812516,1,1.001338,-0.281250,0.520000,0.000000,0.000000,0.000000,56
18,0.698561,0,1.281592,0.298750,0.491111,0.420754,-0.327500,0.504444,50
19,0.326480,1,0.781074,-0.295000,0.548889,0.000000,0.000000,0.000000,57
20,0.278502,0,1.121614,0.328750,0.508889,0.460658,-0.306250,0.511111,50
21,0.394514,1,1.702283,0.261250,0.522222,0.000000,0.000000,0.000000,1
