trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.559558,1,1.361575,0.305000,0.500000,0.000000,0.000000,0.000000,49
1,0.291481,1,0.841089,-0.288750,0.488889,0.000000,0.000000,0.000000,56
2,0.423452,1,1.702036,-0.296250,0.517778,0.000000,0.000000,0.000000,1
3,0.273482,0,0.901180,0.323750,0.517778,1.982195,-0.288750,0.493333,52
4,0.335483,1,1.401679,-0.293750,0.504444,0.000000,0.000000,0.000000,1
5,0.349471,1,0.680864,0.326250,0.495556,0.000000,0.000000,0.000000,53
6,0.267476,1,0.801005,0.308750,0.493333,0.000000,0.000000,0.000000,53
7,0.063440,1,0.640773,0.310000,0.502222,0.000000,0.000000,0.000000,56
8,0.279471,1,0.901090,-0.291250,0.508889,0.000000,0.000000,0.000000,1
9,0.359469,1,1.061289,-0.300000,0.504444,0.000000,0.000000,0.000000,1
10,0.259450,1,0.720984,0.282500,0.491111,0.000000,0.000000,0.000000,57
11,0.013555,1,0.680881,0.311250,0.522222,0.000000,0.000000,0.000000,27
12,0.223443,1,0.720871,0.311250,0.513333,0.000000,0.000000,0.000000,55
13,0.271450,1,0.881070,0.306250,0.526667,0.000000,0.000000,0.000000,55
14,0.297456,1,0.660815,-0.311250,0.546667,0.000000,0.000000,0.000000,10
15,0.341456,0,1.201497,0.303750,0.497778,0.280388,-0.335000,0.557778,51
16,0.313414,1,1.041249,0.317500,0.517778,0.000000,0.000000,0.000000,27
17,0.149426,1,0.981515,-0.298750,0.515556,0.000000,0.000000,0.000000,1
18,0.343508,1,0.800940,0.303750,0.468889,0.000000,0.000000,0.000000,54
19,0.355404,1,0.780957,-0.293750,0.506667,0.000000,0.000000,0.000000,14
20,0.307475,1,0.720867,-0.296250,0.508889,0.000000,0.000000,0.000000,8
21,0.301407,1,0.901045,0.288750,0.495556,0.000000,0.000000,0.000000,55
22,0.341428,1,0.600751,-0.283750,0.506667,0.000000,0.000000,0.000000,1
23,0.285395,1,1.101293,0.291250,0.502222,0.000000,0.000000,0.000000,7
24,0.171405,-1,0.561165,0.293750,0.551111,0.000000,0.000000,0.000000,58
25,0.369396,1,0.981174,0.317500,0.511111,0.000000,0.000000,0.000000,52
26,0.393389,1,0.760938,-0.293750,0.520000,0.000000,0.000000,0.000000,29
27,0.235440,1,0.821099,-0.306250,0.504444,0.000000,0.000000,0.000000,8
28,0.317414,1,0.841018,-0.303750,0.511111,0.000000,0.000000,0.000000,1
29,0.045445,1,0.700868,0.291250,0.508889,0.000000,0.000000,0.000000,57
30,0.000207,1,0.700851,0.286250,0.477778,0.000000,0.000000,0.000000,52
31,0.023421,1,1.501784,0.311250,0.506667,0.000000,0.000000,0.000000,1
32,0.337425,1,0.901094,-0.302500,0.506667,0.000000,0.000000,0.000000,1
33,0.057426,1,0.961133,-0.298750,0.524444,0.000000,0.000000,0.000000,5
34,0.305402,1,0.720883,0.310000,0.495556,0.000000,0.000000,0.000000,58
35,0.285423,1,0.680885,0.312500,0.528889,0.000000,0.000000,0.000000,56
36,0.000205,0,1.221410,0.297500,0.508889,0.100164,-0.290000,0.535556,50
37,0.241396,1,0.620797,0.302500,0.480000,0.000000,0.000000,0.000000,46
38,0.315404,1,0.700824,0.288750,0.504444,0.000000,0.000000,0.000000,57
39,0.233353,1,0.921165,-0.292500,0.506667,0.000000,0.000000,0.000000,1
40,0.287385,0,1.001273,0.305000,0.495556,0.320396,-0.310000,0.506667,52
41,0.203375,1,0.961133,-0.307500,0.511111,0.000000,0.000000,0.000000,1
42,0.267384,1,0.881100,-0.305000,0.491111,0.000000,0.000000,0.000000,1
43,0.235300,1,0.600721,0.286250,0.462222,0.000000,0.000000,0.000000,58
44,0.000207,1,0.680814,-0.307500,0.504444,0.000000,0.000000,0.000000,1
45,0.589357,1,1.021306,-0.285000,0.524444,0.000000,0.000000,0.000000,1
46,0.387358,1,0.801063,0.297500,0.488889,0.000000,0.000000,0.000000,54
47,0.143383,1,0.740931,0.307500,0.497778,0.000000,0.000000,0.000000,49
48,0.209369,1,1.221748,-0.295000,0.477778,0.000000,0.000000,0.000000,1
49,0.255365,1,0.881118,-0.280000,0.528889,0.000000,0.000000,0.000000,1
50,0.449328,1,0.580753,0.291250,0.495556,0.000000,0.000000,0.000000,58
51,0.375371,1,0.660836,-0.307500,0.511111,0.000000,0.000000,0.000000,1
52,0.445386,0,1.001176,-0.307500,0.506667,0.040105,0.276250,0.486667,1
53,0.059368,0,0.360518,0.002500,-0.802222,0.020070,-0.322500,0.546667,96
54,0.501371,1,0.760922,0.310000,0.511111,0.000000,0.000000,0.000000,19
55,0.563398,1,0.600755,-0.301250,0.493333,0.000000,0.000000,0.000000,41
56,0.321380,0,1.201381,-0.302500,0.502222,0.040095,0.322500,0.540000,1
57,0.341378,1,0.640793,0.287500,0.508889,0.000000,0.000000,0.000000,53
58,0.305369,1,0.861096,-0.288750,0.506667,0.000000,0.000000,0.000000,1
59,0.313347,0,1.241400,0.293750,0.497778,0.020076,-0.287500,0.495556,52
60,0.307413,1,0.780890,-0.287500,0.486667,0.000000,0.000000,0.000000,1
61,0.323407,1,0.660875,-0.285000,0.500000,0.000000,0.000000,0.000000,1
62,0.367323,1,0.961149,-0.300000,0.497778,0.000000,0.000000,0.000000,54
63,0.257408,1,0.740900,0.281250,0.520000,0.000000,0.000000,0.000000,1
64,0.445384,1,1.321561,0.305000,0.504444,0.000000,0.000000,0.000000,1
65,0.377388,1,1.321527,-0.295000,0.502222,0.000000,0.000000,0.000000,36
66,0.491398,1,1.461663,-0.306250,0.497778,0.000000,0.000000,0.000000,1
67,0.403372,1,0.680822,0.302500,0.504444,0.000000,0.000000,0.000000,57
68,0.319377,1,0.660784,0.298750,0.500000,0.000000,0.000000,0.000000,28
69,0.337383,1,0.760930,0.305000,0.495556,0.000000,0.000000,0.000000,55
70,0.239365,1,0.841048,0.295000,0.502222,0.000000,0.000000,0.000000,55
71,0.221386,1,0.941180,0.290000,0.495556,0.000000,0.000000,0.000000,55
72,0.469359,1,0.801272,-0.282500,0.480000,0.000000,0.000000,0.000000,1
73,0.339370,1,0.801328,-0.311250,0.531111,0.000000,0.000000,0.000000,1
74,0.363341,1,1.181439,0.288750,0.497778,0.000000,0.000000,0.000000,53
75,0.395360,1,0.921169,0.301250,0.515556,0.000000,0.000000,0.000000,54
76,0.407378,1,1.041240,0.293750,0.486667,0.000000,0.000000,0.000000,54
77,0.325338,1,0.821009,-0.301250,0.526667,0.000000,0.000000,0.000000,43
78,0.415418,1,1.081399,-0.290000,0.506667,0.000000,0.000000,0.000000,37
79,0.245293,1,0.841012,0.292500,0.517778,0.000000,0.000000,0.000000,56
80,0.381354,1,0.720894,-0.297500,0.506667,0.000000,0.000000,0.000000,1
81,0.309359,1,0.820982,-0.275000,0.506667,0.000000,0.000000,0.000000,1
82,0.329347,1,0.761404,0.296250,0.497778,0.000000,0.000000,0.000000,36
83,0.395089,1,1.882211,0.306250,0.493333,0.000000,0.000000,0.000000,1
84,0.295331,1,1.041259,-0.307500,0.488889,0.000000,0.000000,0.000000,52
85,0.357251,1,0.640786,0.286250,0.486667,0.000000,0.000000,0.000000,58
86,0.207311,1,0.981172,0.296250,0.508889,0.000000,0.000000,0.000000,54
87,0.487306,1,0.820990,0.287500,0.506667,0.000000,0.000000,0.000000,1
88,0.501332,1,1.682022,0.282500,0.517778,0.000000,0.000000,0.000000,1
89,0.333318,1,0.760929,-0.301250,0.515556,0.000000,0.000000,0.000000,1
90,0.579324,1,0.781453,-0.293750,0.502222,0.000000,0.000000,0.000000,1
91,0.411363,1,0.620770,0.280000,0.542222,0.000000,0.000000,0.000000,61
92,0.349337,1,0.841065,0.288750,0.528889,0.000000,0.000000,0.000000,1
93,0.479294,1,0.981162,-0.305000,0.515556,0.000000,0.000000,0.000000,41
94,0.395328,1,1.281513,-0.296250,0.528889,0.000000,0.000000,0.000000,1
95,0.281291,1,1.581879,-0.285000,0.542222,0.000000,0.000000,0.000000,1
96,0.361290,1,0.840989,-0.305000,0.500000,0.000000,0.000000,0.000000,1
97,0.425337,1,0.760910,-0.297500,0.515556,0.000000,0.000000,0.000000,7
98,0.199254,1,0.641093,0.301250,0.500000,0.000000,0.000000,0.000000,55
99,0.279306,1,2.443311,-0.285000,0.511111,0.000000,0.000000,0.000000,1
100,0.299278,1,1.361606,-0.296250,0.508889,0.000000,0.000000,0.000000,49
101,0.149288,1,0.801075,0.320000,0.517778,0.000000,0.000000,0.000000,53
102,0.397299,1,0.881064,0.268750,0.473333,0.000000,0.000000,0.000000,51
103,0.045237,1,1.081250,0.317500,0.511111,0.000000,0.000000,0.000000,50
104,0.219250,1,0.941315,-0.293750,0.486667,0.000000,0.000000,0.000000,1
105,0.129237,1,0.821005,0.285000,0.495556,0.000000,0.000000,0.000000,57
106,0.145273,1,0.700868,0.265000,0.477778,0.000000,0.000000,0.000000,61
107,0.157258,1,0.861025,0.308750,0.504444,0.000000,0.000000,0.000000,53
108,0.501222,1,1.442030,-0.295000,0.506667,0.000000,0.000000,0.000000,1
109,0.207254,1,0.981153,0.290000,0.495556,0.000000,0.000000,0.000000,54
110,0.105230,1,0.720883,-0.292500,0.500000,0.000000,0.000000,0.000000,1
111,0.029239,1,0.680875,0.305000,0.533333,0.000000,0.000000,0.000000,57
112,0.147199,1,0.841008,-0.302500,0.522222,0.000000,0.000000,0.000000,1
113,0.163194,1,0.740912,0.292500,0.504444,0.000000,0.000000,0.000000,57
114,0.095205,1,0.780950,0.290000,0.491111,0.000000,0.000000,0.000000,1
115,0.121193,1,0.720928,0.300000,0.511111,0.000000,0.000000,0.000000,57
116,0.151219,1,0.861038,-0.285000,0.537778,0.000000,0.000000,0.000000,1
117,0.145202,1,1.441694,-0.315000,0.506667,0.000000,0.000000,0.000000,1
118,0.329183,1,0.981244,-0.306250,0.517778,0.000000,0.000000,0.000000,14
119,0.205225,1,1.161352,-0.301250,0.493333,0.000000,0.000000,0.000000,1
120,0.169191,1,1.321562,-0.297500,0.513333,0.000000,0.000000,0.000000,1
121,0.257172,1,0.760899,0.295000,0.500000,0.000000,0.000000,0.000000,56
122,0.099172,1,0.941411,-0.291250,0.526667,0.000000,0.000000,0.000000,23
123,0.305184,1,0.921119,0.326250,0.531111,0.000000,0.000000,0.000000,5
124,0.265174,1,1.041234,0.305000,0.488889,0.000000,0.000000,0.000000,52
125,0.281253,1,1.041200,0.301250,0.488889,0.000000,0.000000,0.000000,53
126,0.261157,1,0.941095,0.301250,0.504444,0.000000,0.000000,0.000000,54
127,0.335168,1,0.961165,0.302500,0.504444,0.000000,0.000000,0.000000,54
128,0.187172,1,1.281535,-0.306250,0.508889,0.000000,0.000000,0.000000,1
129,0.249175,1,0.821219,-0.277500,0.526667,0.000000,0.000000,0.000000,1
130,0.161184,1,1.021214,-0.308750,0.506667,0.000000,0.000000,0.000000,1
131,0.164854,1,1.381732,-0.297500,0.531111,0.000000,0.000000,0.000000,1
132,0.227166,0,1.681995,0.300000,0.508889,0.100154,-0.258750,0.508889,47
133,0.127192,1,0.680831,0.312500,0.504444,0.000000,0.000000,0.000000,55
134,0.257158,1,0.700849,0.292500,0.502222,0.000000,0.000000,0.000000,57
135,0.151162,1,2.222581,-0.300000,0.504444,0.000000,0.000000,0.000000,1
136,0.351181,1,0.961152,0.298750,0.506667,0.000000,0.000000,0.000000,55
137,0.149168,1,1.021526,-0.308750,0.513333,0.000000,0.000000,0.000000,46
138,0.193167,1,0.861122,-0.310000,0.520000,0.000000,0.000000,0.000000,0
139,0.281132,1,1.141368,0.298750,0.520000,0.000000,0.000000,0.000000,1
140,0.315157,1,0.981180,-0.307500,0.520000,0.000000,0.000000,0.000000,7
141,0.145237,1,0.640886,0.286250,0.513333,0.000000,0.000000,0.000000,58
142,0.231242,1,0.821785,-0.321250,0.491111,0.000000,0.000000,0.000000,1
143,0.119118,1,0.781244,-0.291250,0.500000,0.000000,0.000000,0.000000,36
144,0.063110,1,0.861060,0.272500,0.497778,0.000000,0.000000,0.000000,58
145,0.189213,1,0.921107,-0.307500,0.508889,0.000000,0.000000,0.000000,54
146,0.103147,1,0.620790,0.292500,0.515556,0.000000,0.000000,0.000000,58
147,0.341111,1,0.660832,0.301250,0.531111,0.000000,0.000000,0.000000,1
148,0.403133,1,0.861102,-0.310000,0.504444,0.000000,0.000000,0.000000,53
149,0.133131,1,0.800942,0.290000,0.506667,0.000000,0.000000,0.000000,56
150,0.223133,1,1.001249,0.306250,0.526667,0.000000,0.000000,0.000000,53
151,0.191167,1,2.182519,-0.287500,0.531111,0.000000,0.000000,0.000000,1
152,0.279139,1,1.021250,-0.310000,0.517778,0.000000,0.000000,0.000000,52
153,0.287181,1,0.941142,0.285000,0.508889,0.000000,0.000000,0.000000,56
154,0.225131,1,0.881081,0.305000,0.504444,0.000000,0.000000,0.000000,54
155,0.247137,1,1.501653,-0.308750,0.506667,0.000000,0.000000,0.000000,5
156,0.177109,1,0.821041,-0.307500,0.522222,0.000000,0.000000,0.000000,1
157,0.313154,1,0.760918,0.292500,0.495556,0.000000,0.000000,0.000000,57
158,0.341105,1,0.780900,0.302500,0.493333,0.000000,0.000000,0.000000,55
159,0.207086,1,0.820996,-0.285000,0.526667,0.000000,0.000000,0.000000,1
160,0.219108,1,1.421716,-0.286250,0.515556,0.000000,0.000000,0.000000,1
161,0.293092,1,1.181386,-0.305000,0.517778,0.000000,0.000000,0.000000,1
162,0.277114,1,1.061254,-0.302500,0.506667,0.000000,0.000000,0.000000,1
163,0.283100,1,0.640819,0.300000,0.502222,0.000000,0.000000,0.000000,57
164,0.229119,1,0.821001,-0.285000,0.506667,0.000000,0.000000,0.000000,59
165,0.245091,1,1.241573,0.298750,0.506667,0.000000,0.000000,0.000000,1
166,0.241114,1,1.181439,0.288750,0.508889,0.000000,0.000000,0.000000,54
167,0.221069,1,1.141367,0.316250,0.520000,0.000000,0.000000,0.000000,1
168,0.280961,1,0.921192,0.285000,0.515556,0.000000,0.000000,0.000000,56
169,0.297096,1,1.161395,-0.301250,0.522222,0.000000,0.000000,0.000000,1
170,0.449074,1,1.381612,0.311250,0.495556,0.000000,0.000000,0.000000,48
