trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,1.467652,1,1.421769,-0.296250,0.526667,0.000000,0.000000,0.000000,52
1,0.193336,1,0.801023,0.282500,0.520000,0.000000,0.000000,0.000000,59
2,0.095683,1,1.101289,-0.267500,0.491111,0.000000,0.000000,0.000000,55
3,0.129661,-1,1.181929,0.267500,0.551111,0.000000,0.000000,0.000000,58
4,0.171580,1,1.241893,0.320000,0.515556,0.000000,0.000000,0.000000,51
5,0.445469,1,0.961203,0.288750,0.484444,0.000000,0.000000,0.000000,43
6,0.000218,1,1.602073,-0.276250,0.520000,0.000000,0.000000,0.000000,51
7,0.291641,0,1.241564,0.295000,0.526667,2.222784,-0.292500,0.493333,54
8,0.177645,1,1.622034,-0.270000,0.517778,0.000000,0.000000,0.000000,1
9,0.369613,1,1.682482,0.305000,0.548889,0.000000,0.000000,0.000000,49
10,0.257632,1,0.901029,0.291250,0.528889,0.000000,0.000000,0.000000,56
11,0.193551,1,1.642005,0.268750,0.513333,0.000000,0.000000,0.000000,52
12,0.239700,0,1.221491,-0.305000,0.482222,1.141495,0.305000,0.513333,49
13,0.177619,1,1.461739,0.272500,0.493333,0.000000,0.000000,0.000000,53
14,0.697634,0,1.842230,-0.312500,0.511111,1.021241,0.316250,0.513333,44
15,0.283624,1,1.161386,0.321250,0.473333,0.000000,0.000000,0.000000,49
16,0.157537,1,1.641961,0.267500,0.491111,0.000000,0.000000,0.000000,16
17,0.291609,1,1.201508,0.308750,0.468889,0.000000,0.000000,0.000000,49
18,0.229661,1,1.441738,0.285000,0.460000,0.000000,0.000000,0.000000,48
19,0.195276,1,0.881101,-0.277500,0.526667,0.000000,0.000000,0.000000,58
20,0.367251,1,1.121428,0.281250,0.491111,0.000000,0.000000,0.000000,55
21,0.171582,1,1.561895,0.280000,0.528889,0.000000,0.000000,0.000000,1
22,0.155624,-1,1.842191,0.351250,0.508889,0.000000,0.000000,0.000000,40
23,0.107563,1,1.261598,-0.287500,0.513333,0.000000,0.000000,0.000000,50
24,0.319267,1,0.901105,0.281250,0.493333,0.000000,0.000000,0.000000,58
25,0.387513,0,0.961215,0.313750,0.491111,0.620818,-0.296250,0.537778,52
26,0.225548,1,0.961288,-0.313750,0.491111,0.000000,0.000000,0.000000,28
27,0.213270,1,1.882386,0.291250,0.508889,0.000000,0.000000,0.000000,45
28,0.099408,1,1.421801,-0.285000,0.464444,0.000000,0.000000,0.000000,50
29,0.309914,1,1.581958,-0.307500,0.520000,0.000000,0.000000,0.000000,48
30,0.341601,1,1.221535,-0.275000,0.508889,0.000000,0.000000,0.000000,54
31,0.101506,1,1.261588,-0.277500,0.502222,0.000000,0.000000,0.000000,52
32,0.000241,1,0.881092,0.291250,0.531111,0.000000,0.000000,0.000000,58
33,0.000244,1,1.041346,0.305000,0.504444,0.000000,0.000000,0.000000,54
34,0.067570,1,1.762144,0.271250,0.526667,0.000000,0.000000,0.000000,1
35,0.131510,-1,1.321550,0.283750,0.551111,0.000000,0.000000,0.000000,53
36,0.279700,1,1.381712,0.273750,0.491111,0.000000,0.000000,0.000000,53
