trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.780714,0,2.803136,0.273750,0.502222,0.580727,-0.293750,0.522222,24
1,0.512612,0,1.782205,-0.327500,0.500000,0.720918,0.328750,0.533333,1
2,0.550687,1,1.321634,0.272500,0.488889,0.000000,0.000000,0.000000,54
3,0.470646,1,1.742134,0.295000,0.528889,0.000000,0.000000,0.000000,46
4,0.354690,-1,1.301566,-0.350000,0.497778,0.000000,0.000000,0.000000,43
5,0.764643,1,1.021211,-0.285000,0.506667,0.000000,0.000000,0.000000,56
6,0.754656,1,1.421734,-0.307500,0.524444,0.000000,0.000000,0.000000,49
7,0.734663,1,1.882147,-0.290000,0.531111,0.000000,0.000000,0.000000,48
8,0.488822,1,1.401677,-0.286250,0.502222,0.000000,0.000000,0.000000,50
9,0.430654,1,1.441928,0.306250,0.482222,0.000000,0.000000,0.000000,49
10,0.678766,1,1.422325,-0.277500,0.497778,0.000000,0.000000,0.000000,52
11,0.652638,1,1.441744,-0.283750,0.506667,0.000000,0.000000,0.000000,51
12,0.368638,1,1.461720,0.277500,0.500000,0.000000,0.000000,0.000000,50
13,0.488638,1,1.681888,-0.266250,0.522222,0.000000,0.000000,0.000000,50
14,0.568788,1,1.441698,-0.283750,0.497778,0.000000,0.000000,0.000000,51
15,0.532676,1,1.241399,-0.302500,0.500000,0.000000,0.000000,0.000000,51
16,0.662628,1,1.782091,0.298750,0.513333,0.000000,0.000000,0.000000,45
17,0.369180,1,1.381616,-0.317500,0.500000,0.000000,0.000000,0.000000,48
18,0.430655,1,1.762124,-0.311250,0.533333,0.000000,0.000000,0.000000,47
19,0.442678,1,1.341486,0.285000,0.484444,0.000000,0.000000,0.000000,52
20,0.426610,1,1.541855,0.293750,0.482222,0.000000,0.000000,0.000000,49
21,0.572582,1,1.742006,-0.296250,0.531111,0.000000,0.000000,0.000000,48
22,0.502633,1,1.421682,-0.308750,0.477778,0.000000,0.000000,0.000000,47
23,0.424623,1,1.221459,-0.310000,0.491111,0.000000,0.000000,0.000000,50
24,0.286604,0,1.561830,-0.310000,0.495556,0.500659,0.281250,0.488889,47
25,0.399409,1,1.541794,-0.273750,0.515556,0.000000,0.000000,0.000000,52
26,0.556633,0,1.662014,-0.303750,0.493333,0.841038,0.326250,0.497778,46
27,0.452600,1,2.223323,0.282500,0.482222,0.000000,0.000000,0.000000,41
28,0.684582,1,1.141433,0.295000,0.477778,0.000000,0.000000,0.000000,52
29,0.476463,1,1.201389,0.283750,0.497778,0.000000,0.000000,0.000000,52
30,0.404610,1,1.922293,0.272500,0.491111,0.000000,0.000000,0.000000,46
31,0.520603,1,1.541826,0.292500,0.495556,0.000000,0.000000,0.000000,49
32,0.578725,1,1.801967,-0.280000,0.508889,0.000000,0.000000,0.000000,47
33,0.724565,1,1.681967,-0.303750,0.502222,0.000000,0.000000,0.000000,48
34,0.506593,1,1.561851,0.295000,0.502222,0.000000,0.000000,0.000000,47
35,0.312592,0,1.862153,-0.303750,0.522222,0.140226,0.312500,0.508889,46
36,0.374589,0,1.441747,-0.287500,0.511111,0.020074,0.297500,0.508889,52
37,0.386576,1,1.481699,-0.326250,0.504444,0.000000,0.000000,0.000000,47
38,0.478687,1,1.221849,0.308750,0.493333,0.000000,0.000000,0.000000,49
39,0.482577,1,1.481861,0.286250,0.495556,0.000000,0.000000,0.000000,50
40,0.462587,1,1.621848,0.286250,0.520000,0.000000,0.000000,0.000000,49
41,0.212571,1,1.501788,0.335000,0.502222,0.000000,0.000000,0.000000,1
42,0.474552,1,2.482836,0.325000,0.502222,0.000000,0.000000,0.000000,35
43,0.462598,1,1.341617,-0.305000,0.504444,0.000000,0.000000,0.000000,50
44,0.550563,1,1.481754,-0.317500,0.491111,0.000000,0.000000,0.000000,46
45,0.614561,0,1.321489,0.310000,0.484444,1.061330,-0.265000,0.484444,49
46,0.546544,1,1.241432,0.298750,0.504444,0.000000,0.000000,0.000000,51
47,0.492534,0,2.002333,-0.326250,0.504444,0.480638,0.295000,0.495556,41
48,0.492563,1,1.622047,-0.292500,0.497778,0.000000,0.000000,0.000000,50
49,0.524469,1,1.601827,0.292500,0.517778,0.000000,0.000000,0.000000,47
50,0.556540,1,1.321672,0.283750,0.497778,0.000000,0.000000,0.000000,51
51,0.470559,1,1.401694,0.303750,0.535556,0.000000,0.000000,0.000000,50
52,0.494534,0,1.541881,0.295000,0.488889,0.320448,-0.283750,0.484444,48
53,0.566518,1,1.301548,-0.348750,0.504444,0.000000,0.000000,0.000000,45
54,0.530528,1,1.461800,-0.285000,0.508889,0.000000,0.000000,0.000000,51
55,0.414510,1,1.782086,0.290000,0.482222,0.000000,0.000000,0.000000,46
56,0.386516,1,1.542108,-0.271250,0.500000,0.000000,0.000000,0.000000,52
57,0.462526,1,1.762101,-0.287500,0.491111,0.000000,0.000000,0.000000,48
58,0.350527,1,1.461768,-0.286250,0.500000,0.000000,0.000000,0.000000,52
59,0.486542,1,1.442574,-0.305000,0.493333,0.000000,0.000000,0.000000,49
60,0.340512,1,1.501846,-0.292500,0.477778,0.000000,0.000000,0.000000,49
61,0.472547,1,1.501813,0.272500,0.488889,0.000000,0.000000,0.000000,51
62,0.300508,1,1.501716,0.290000,0.500000,0.000000,0.000000,0.000000,49
63,0.382495,1,1.341552,0.287500,0.495556,0.000000,0.000000,0.000000,51
64,0.346502,1,1.101901,-0.291250,0.506667,0.000000,0.000000,0.000000,55
65,0.232508,1,1.141401,-0.313750,0.475556,0.000000,0.000000,0.000000,50
66,0.226491,1,1.081637,0.301250,0.493333,0.000000,0.000000,0.000000,53
67,0.290494,1,1.221379,-0.296250,0.477778,0.000000,0.000000,0.000000,52
68,0.578581,1,1.081270,0.302500,0.497778,0.000000,0.000000,0.000000,52
69,0.240508,1,1.081327,-0.341250,0.502222,0.000000,0.000000,0.000000,47
70,0.184499,1,1.221375,-0.298750,0.502222,0.000000,0.000000,0.000000,52
71,0.354475,1,1.301553,0.282500,0.480000,0.000000,0.000000,0.000000,52
72,0.144337,1,1.361530,0.317500,0.486667,0.000000,0.000000,0.000000,47
73,0.258639,1,1.181568,0.297500,0.497778,0.000000,0.000000,0.000000,53
74,0.254494,1,1.261467,-0.258750,0.477778,0.000000,0.000000,0.000000,56
75,0.330482,1,1.121407,-0.273750,0.513333,0.000000,0.000000,0.000000,56
