trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.378644,-1,1.702360,0.307500,0.553333,0.000000,0.000000,0.000000,1
1,0.470632,0,1.121362,-0.286250,0.537778,2.944937,0.328750,0.471111,55
2,0.466611,1,0.961231,-0.277500,0.535556,0.000000,0.000000,0.000000,57
3,0.466642,-1,1.121432,-0.293750,0.571111,0.000000,0.000000,0.000000,16
4,0.576610,0,0.881096,-0.321250,0.540000,0.781353,0.285000,0.477778,53
5,0.410516,1,0.700923,0.295000,0.502222,0.000000,0.000000,0.000000,56
6,0.466626,-1,0.881043,-0.293750,0.566667,0.000000,0.000000,0.000000,58
7,0.522601,1,1.021305,0.320000,0.511111,0.000000,0.000000,0.000000,52
8,0.316603,0,0.981265,0.285000,0.466667,0.480659,-0.291250,0.493333,55
9,0.446544,1,1.001414,0.317500,0.477778,0.000000,0.000000,0.000000,51
10,0.378633,1,1.121451,-0.302500,0.513333,0.000000,0.000000,0.000000,53
11,0.464589,1,0.881178,0.285000,0.480000,0.000000,0.000000,0.000000,55
12,0.424581,1,1.041384,0.296250,0.493333,0.000000,0.000000,0.000000,55
13,0.476604,0,1.061313,0.276250,0.495556,0.340531,-0.286250,0.468889,56
14,0.282593,1,1.101528,-0.303750,0.524444,0.000000,0.000000,0.000000,11
15,0.454578,0,1.021304,-0.283750,0.486667,0.380581,0.282500,0.506667,54
16,0.520614,1,1.001252,-0.293750,0.462222,0.000000,0.000000,0.000000,53
17,0.510557,1,0.901180,0.292500,0.517778,0.000000,0.000000,0.000000,56
18,0.430587,1,1.061439,0.312500,0.488889,0.000000,0.000000,0.000000,52
19,0.480532,1,0.861221,0.291250,0.488889,0.000000,0.000000,0.000000,56
20,0.492561,1,0.901244,-0.282500,0.491111,0.000000,0.000000,0.000000,55
21,0.526583,1,1.021257,0.282500,0.540000,0.000000,0.000000,0.000000,57
22,0.426550,1,1.241571,-0.292500,0.500000,0.000000,0.000000,0.000000,1
23,0.492519,1,0.941222,-0.298750,0.502222,0.000000,0.000000,0.000000,55
24,0.356204,1,0.981278,-0.287500,0.491111,0.000000,0.000000,0.000000,55
25,0.438608,1,1.101443,0.288750,0.508889,0.000000,0.000000,0.000000,55
26,0.444526,1,1.081393,0.291250,0.477778,0.000000,0.000000,0.000000,54
27,0.488539,1,1.141525,0.280000,0.504444,0.000000,0.000000,0.000000,55
28,0.424601,1,0.921170,-0.298750,0.488889,0.000000,0.000000,0.000000,53
29,0.400495,1,0.941187,-0.277500,0.515556,0.000000,0.000000,0.000000,58
30,0.464598,1,1.542097,0.282500,0.531111,0.000000,0.000000,0.000000,1
31,0.792537,-1,1.021381,0.287500,0.548889,0.000000,0.000000,0.000000,55
32,0.592515,1,1.101514,-0.293750,0.513333,0.000000,0.000000,0.000000,52
33,0.274528,1,0.921151,0.300000,0.482222,0.000000,0.000000,0.000000,54
34,0.350506,1,1.081420,-0.290000,0.497778,0.000000,0.000000,0.000000,55
35,0.452499,1,1.001267,0.301250,0.522222,0.000000,0.000000,0.000000,53
36,0.340550,1,0.881229,-0.295000,0.473333,0.000000,0.000000,0.000000,55
37,0.472541,1,0.921163,-0.303750,0.542222,0.000000,0.000000,0.000000,55
38,0.434530,1,1.001296,-0.291250,0.508889,0.000000,0.000000,0.000000,56
39,0.382507,0,1.021337,-0.276250,0.471111,0.180676,0.281250,0.524444,56
40,0.298515,1,0.981226,0.293750,0.453333,0.000000,0.000000,0.000000,53
41,0.370830,1,1.161430,-0.301250,0.542222,0.000000,0.000000,0.000000,32
42,0.488487,0,1.021302,-0.290000,0.511111,0.401116,0.308750,0.500000,56
43,0.324505,1,1.021311,0.286250,0.517778,0.000000,0.000000,0.000000,55
44,0.346523,1,0.961253,-0.288750,0.500000,0.000000,0.000000,0.000000,55
45,0.446438,1,0.961168,-0.290000,0.500000,0.000000,0.000000,0.000000,56
46,0.354559,1,1.441986,-0.311250,0.508889,0.000000,0.000000,0.000000,1
47,0.514423,1,1.281663,-0.292500,0.535556,0.000000,0.000000,0.000000,53
48,0.442482,1,1.041280,0.297500,0.480000,0.000000,0.000000,0.000000,53
49,0.494475,1,1.021310,-0.305000,0.502222,0.000000,0.000000,0.000000,54
50,0.518498,1,1.141456,-0.287500,0.502222,0.000000,0.000000,0.000000,55
51,0.454267,1,1.081495,-0.293750,0.493333,0.000000,0.000000,0.000000,55
52,0.396510,1,1.061338,0.271250,0.502222,0.000000,0.000000,0.000000,56
53,0.392459,1,1.041391,-0.302500,0.500000,0.000000,0.000000,0.000000,53
54,0.346477,1,1.081400,0.288750,0.484444,0.000000,0.000000,0.000000,53
55,0.606507,0,1.181597,-0.290000,0.491111,0.380966,0.262500,0.531111,53
56,0.540479,1,1.041314,0.266250,0.500000,0.000000,0.000000,0.000000,56
57,0.444484,1,1.201567,0.297500,0.488889,0.000000,0.000000,0.000000,52
58,0.296306,1,1.081484,0.305000,0.482222,0.000000,0.000000,0.000000,52
59,0.380136,1,1.201498,0.292500,0.500000,0.000000,0.000000,0.000000,53
60,0.758440,1,1.021664,-0.272500,0.486667,0.000000,0.000000,0.000000,56
61,0.414470,1,1.181552,-0.290000,0.480000,0.000000,0.000000,0.000000,53
