trialCt,rt1,accuracy,rt2,pos_x,pos_y,rt3,pos_x,pos_y,score
0,0.000241,0,0.020074,-0.020000,-0.828889,2.202869,0.302500,0.491111,99
1,0.434798,0,2.823690,0.260000,0.471111,0.480897,-0.317500,0.480000,1
2,0.454870,0,2.102678,-0.280000,0.488889,0.520787,0.318750,0.488889,1
3,0.248672,1,2.423011,0.293750,0.500000,0.000000,0.000000,0.000000,1
4,0.582677,1,2.282790,-0.317500,0.515556,0.000000,0.000000,0.000000,38
5,0.312649,1,1.762216,0.298750,0.486667,0.000000,0.000000,0.000000,47
6,0.110656,-1,1.782247,-0.305000,0.433333,0.000000,0.000000,0.000000,46
7,0.444876,0,1.441778,0.305000,0.517778,1.221641,-0.311250,0.522222,46
8,0.366613,1,1.581974,0.318750,0.520000,0.000000,0.000000,0.000000,36
9,0.596621,1,1.341632,-0.291250,0.482222,0.000000,0.000000,0.000000,50
10,0.308605,0,1.682128,-0.277500,0.493333,0.480804,0.318750,0.513333,50
11,0.182618,0,2.764367,-0.282500,0.531111,1.101359,0.281250,0.522222,1
12,0.490618,1,1.782188,0.287500,0.473333,0.000000,0.000000,0.000000,1
13,0.252628,0,1.882260,-0.275000,0.493333,0.560831,0.302500,0.486667,49
14,0.350556,1,2.082565,-0.295000,0.482222,0.000000,0.000000,0.000000,44
15,0.524588,0,2.863767,0.290000,0.524444,0.761165,-0.280000,0.520000,35
16,0.360595,1,2.223187,0.283750,0.515556,0.000000,0.000000,0.000000,35
17,0.250553,0,1.842316,0.303750,0.502222,0.400771,-0.285000,0.497778,45
18,0.306258,0,1.521804,0.280000,0.486667,0.240496,-0.288750,0.524444,49
19,0.426587,1,2.242902,-0.303750,0.482222,0.000000,0.000000,0.000000,42
20,0.348605,0,2.042787,0.307500,0.511111,0.420562,-0.275000,0.506667,42
21,0.268482,0,2.002548,-0.320000,0.502222,0.441028,0.337500,0.506667,34
22,0.690576,0,3.000005,0.368750,0.524444,0.020076,0.307500,0.513333,1
23,0.246574,1,1.602312,-0.265000,0.495556,0.000000,0.000000,0.000000,36
24,0.180609,0,1.381669,0.306250,0.491111,0.421233,-0.282500,0.486667,50
25,0.406571,1,1.581891,-0.275000,0.502222,0.000000,0.000000,0.000000,50
26,0.094730,0,3.000001,0.338750,0.493333,0.500747,-0.261250,0.491111,1
27,0.330444,1,1.261861,0.308750,0.504444,0.000000,0.000000,0.000000,45
28,0.126545,0,1.702072,-0.287500,0.515556,0.280615,0.301250,0.493333,46
29,0.420611,1,1.462291,0.303750,0.520000,0.000000,0.000000,0.000000,51
30,0.440454,0,1.521939,0.292500,0.502222,0.460986,-0.291250,0.526667,47
31,0.340621,1,1.582039,-0.312500,0.528889,0.000000,0.000000,0.000000,46
32,0.672578,1,2.082521,0.297500,0.531111,0.000000,0.000000,0.000000,34
33,0.308540,1,1.722143,-0.292500,0.493333,0.000000,0.000000,0.000000,47
34,0.306534,1,2.242752,0.322500,0.506667,0.000000,0.000000,0.000000,37
35,0.270525,0,1.862555,-0.305000,0.513333,0.481031,0.291250,0.500000,45
36,0.330582,1,1.662414,0.317500,0.511111,0.000000,0.000000,0.000000,46
37,0.172547,1,2.423604,-0.286250,0.497778,0.000000,0.000000,0.000000,1
38,0.282557,1,1.622913,-0.285000,0.520000,0.000000,0.000000,0.000000,50
39,0.220534,1,1.301755,0.302500,0.500000,0.000000,0.000000,0.000000,51
40,0.368511,1,1.221503,0.288750,0.504444,0.000000,0.000000,0.000000,53
41,0.294664,1,1.301779,-0.291250,0.520000,0.000000,0.000000,0.000000,52
42,0.348513,1,1.421776,-0.296250,0.517778,0.000000,0.000000,0.000000,51
43,0.328526,1,1.201491,0.286250,0.497778,0.000000,0.000000,0.000000,54
44,0.150498,1,1.161971,0.302500,0.506667,0.000000,0.000000,0.000000,52
45,0.372516,1,1.461849,-0.293750,0.497778,0.000000,0.000000,0.000000,49
46,0.104511,1,1.341854,0.298750,0.506667,0.000000,0.000000,0.000000,50
47,0.326482,1,1.181540,-0.301250,0.502222,0.000000,0.000000,0.000000,54
48,0.230481,1,1.081436,0.282500,0.520000,0.000000,0.000000,0.000000,57
49,0.318495,1,1.301662,0.293750,0.531111,0.000000,0.000000,0.000000,53
50,0.162488,1,0.901158,-0.300000,0.504444,0.000000,0.000000,0.000000,55
51,0.310475,0,1.261594,-0.283750,0.495556,0.580808,0.293750,0.535556,1
